plant_id_eia,max_mw,mean_mw,frac_off,ctypes,ttypes,n_cool,plant_name_eia,state,latitude,longitude,fuel
60926,1041.0,606.3571265938069,0.1785063752276867,RI,MW,1.0,St. Charles Power Station (LA),LA,30.01,-90.460833,gas
61035,502.0,430.79234972677597,0.08663479052823315,RF,MW,1.0,Birdsboro Power,PA,40.268522,-75.799669,gas
997,438.0,121.15721766848816,0.645264116575592,RN,NW,1.0,Michigan City,IN,41.7208,-86.9086,coal
2831,61.0,0.466643897996357,0.981443533697632,,,,Dicks Creek,OH,39.465,-84.3778,gas
6090,1657.0,784.039048269581,0.0194672131147541,RI,MW,3.0,Sherburne County,MN,45.3808,-93.8931,coal
8037,71.0,0.8040755919854281,0.9550318761384335,,,,Clifton,KS,39.6125,-97.2778,gas
8066,2185.0,965.4849726775956,0.0,RI,MW,4.0,Jim Bridger,WY,41.7378,-108.7875,gas
55141,555.0,79.79781420765028,0.7679872495446266,,,,Hawk Road Facility,GA,33.358472,-84.991391,gas
55149,602.0,432.057718579235,0.0,DC,MD,3.0,Lake Road Generating Plant,CT,41.872043,-71.895799,gas
55173,1206.0,753.9834927140255,0.0961976320582878,RI,MW,2.0,Acadia Energy Center,LA,30.428611,-92.413056,gas
55698,100.0,0.9562841530054644,0.9818989071038251,,,,Hanford Energy Park Peaker,CA,36.270072,-119.648055,gas
58284,40.0,0.9684653916211293,0.968351548269581,,,,La Luz Energy Center,NM,34.616111,-106.815,gas
1660,116.0,3.514799635701275,0.9337431693989071,,,,Potter Station 2,MA,42.235,-70.9672,gas
2823,756.0,547.0104735883424,0.030737704918032786,OC,,2.0,Milton R Young,ND,47.065854,-101.213093,coal
7946,379.0,263.4780282331512,0.08481329690346084,RI,MW,1.0,Wansley Unit 9,GA,33.4083,-85.0403,gas
52168,13.0,9.443533697632057,0.21789617486338797,,,,Riverbay,NY,40.869972,-73.824437,gas
55419,1473.0,1143.5578324225864,0.0,RI,MW,1.0,Plaquemine Cogeneration Plant,LA,30.3217,-91.2347,gas
56458,595.0,314.0833333333333,0.3073770491803279,DC,MD,1.0,Hobbs Generating Station,NM,32.728333,-103.309444,gas
56472,48.0,0.9971539162112932,0.9530965391621129,,,,Grapeland Hybrid,CA,34.0903,-117.5343,gas
56505,139.0,9.04075591985428,0.8874089253187614,,,,Jonesboro City Water & Light Plant,AR,35.848561,-90.725377,gas
56569,96.0,7.524817850637523,0.836976320582878,,,,Niland Gas Turbine Plant,CA,33.238842,-115.504456,gas
9,56.0,5.742827868852459,0.8468806921675774,,,,Copper,TX,31.7569,-106.375,gas
108,379.0,147.18362932604737,0.26707650273224043,RI,MW,1.0,Holcomb,KS,37.9308,-100.9725,coal
1305,157.0,4.235200364298725,0.9108606557377049,,,,McPherson 2,KS,38.363411,-97.68335,gas
55496,271.0,0.7638888888888888,0.9920309653916212,,,,Goose Creek Energy Center,IL,40.106931,-88.599867,gas
55502,1278.0,996.9838342440802,0.00808287795992714,RI,MW,2.0,"Lawrenceburg Power, LLC",IN,39.0911,-84.8669,gas
55503,996.0,780.2005919854281,0.0651183970856102,RI,MW,1.0,"Waterford Power, LLC",OH,39.5333,-81.7178,gas
55517,331.0,11.943647540983607,0.9033469945355191,,,,Wallingford Energy,CT,41.448694,-72.835364,gas
56798,640.0,341.6886384335155,0.3751138433515483,RI,MW,1.0,Kleen Energy Systems Project,CT,41.553227,-72.596867,gas
880030,,0.0,,,,,BP Husky Refining LLC,OH,41.6786,-83.4539,
7203,329.0,1.4288479052823315,0.9849726775956285,,,,South Fond Du Lac,WI,43.7353,-88.496667,gas
7909,84.0,15.852117486338798,0.7279143897996357,,,,Vernon Boulevard,NY,40.7537,-73.9508,gas
54592,54.0,0.9031193078324226,0.9807604735883424,,,,Massena Energy Facility,NY,44.9503,-74.8928,gas
54593,40.0,0.3028233151183971,0.9879326047358834,,,,Batavia Power Plant,NY,42.9828,-78.1592,gas
54832,262.0,67.1646174863388,0.5982468123861566,,,,Brandywine Power Facility,MD,38.6681,-76.8678,gas
57555,339.0,9.489754098360656,0.9319216757741348,,,,Pio Pico Energy Center,CA,32.573889,-116.917777,gas
57839,766.0,427.008310564663,0.20503187613843352,RI,MW,1.0,Woodbridge Energy Center,NJ,40.515,-74.318889,gas
57564,40.0,1.0150273224043715,0.9631147540983607,,,,Algonquin Power Sanger LLC,CA,36.6842,-119.5522,gas
65373,398.0,56.96994535519126,0.7379326047358834,,,,Brotman Power Station,TX,29.364128,-95.43507,gas
57070,175.0,0.7015027322404371,0.9890710382513661,,,,GenConn Devon LLC,CT,41.2108,-73.1075,oil
2499,272.0,5.428392531876138,0.9441029143897997,,,,Narrows Gas Turbines Generating,NY,40.648611,-74.02083,gas
6046,216.0,6.209471766848816,0.9067622950819673,,,,DeBary,FL,28.903863,-81.332329,oil
6373,187.0,2.9863387978142075,0.9475182149362478,,,,Rokeby,NE,40.7316,-96.7364,gas
60768,577.0,380.26969489981786,0.07798269581056466,RI,MW,1.0,Gila River Power Block 2,AZ,32.975,-112.694444,gas
55328,647.0,499.13262750455374,0.10849271402550091,RI,MW,1.0,Hermiston Power Partnership,OR,45.794046,-119.313323,gas
55348,734.0,106.3681693989071,0.756716757741348,,,,Troy Energy LLC,OH,41.47724,-83.45983,gas
6017,680.0,352.49783697632057,0.10621584699453553,OC,,1.0,Newton,IL,38.9361,-88.2781,coal
6030,1223.0,1028.1483378870673,0.0,RI,MW,1.0,Coal Creek,ND,47.377743,-101.157058,coal
10525,51.0,32.91882969034609,0.24920309653916212,,,,Craven County Wood Energy LP,NC,35.130193,-77.167883,waste
7784,67.0,1.9972677595628416,0.9546903460837887,,,,Allegany Cogen,NY,42.5027,-78.0686,gas
55467,867.0,619.0469034608379,0.09722222222222222,RI,MW,3.0,Ouachita,LA,32.7061,-92.0683,gas
56456,758.0,392.4612932604736,0.11657559198542805,RI,MW,1.0,Plum Point Energy Station,AR,35.6644,-89.9489,coal
50835,,0.0,,,,,TES Filer City Station,MI,44.217299,-86.28905,coal
55201,225.0,13.010132058287796,0.9108606557377049,,,,Gibson City Energy Center LLC,IL,40.4705,-88.3987,gas
55212,396.0,155.24658469945356,0.20218579234972678,DC,MD,2.0,ANP Blackstone Energy Project,MA,42.059876,-71.515811,gas
55298,1315.0,902.6618852459017,0.04075591985428051,RI,MW,2.0,Fairless Energy Center,PA,40.1475,-74.7411,gas
589,61.0,25.61725865209472,0.427367941712204,,,,J C McNeil,VT,44.4917,-73.208056,waste
617,1280.0,681.3259335154827,0.11042805100182149,ON,,1.0,Port Everglades,FL,26.0856,-80.1253,gas
2494,206.0,1.6458333333333333,0.966643897996357,,,,Gowanus Gas Turbines Generating,NY,40.6635,-74.0051,gas
4041,1086.0,288.79212204007285,0.3689663023679417,ON,,2.0,South Oak Creek,WI,42.8457,-87.8294,coal
7913,84.0,14.396402550091075,0.7600182149362478,,,,Hell Gate,NY,40.799,-73.9094,gas
64383,394.0,48.533242258652095,0.7379326047358834,,,,Braes Bayou Plant,TX,29.480277,-95.62028,gas
645,1359.0,842.0753642987249,0.009448998178506375,ON,,3.0,Big Bend,FL,27.7944,-82.4036,gas
2518,55.0,0.0778688524590164,0.9962431693989071,,,,Shoreham,NY,40.96159,-72.864976,oil
7991,155.0,39.66006375227687,0.39469489981785066,,,,West Campus Cogeneration Facility,WI,43.075071,-89.4251,gas
7999,675.0,325.9980646630237,0.30828779599271405,RI,MW,1.0,Grays Harbor Energy Facility,WA,46.9692,-123.48,gas
50627,25.0,13.2698087431694,0.3360655737704918,,,,ExxonMobil Oil Joliet Refinery,IL,41.4167,-88.1833,gas
59882,214.0,25.30327868852459,0.7068533697632058,,,,Exelon West Medway II LLC,MA,42.137218,-71.4447,gas
60459,84.0,9.99738160291439,0.7755009107468124,,,,Port Comfort Power LLC,TX,28.64807,-96.54621,gas
562,481.0,5.592554644808743,0.9489981785063752,"ON,RI",MW,3.0,Middletown,CT,41.554944,-72.579075,oil
7768,96.0,6.449225865209471,0.8747723132969034,,,,Sowega Power,GA,31.3869,-84.08,gas
7813,468.0,62.7929189435337,0.80066029143898,,,,Sewell Creek Energy,GA,33.9486,-85.2769,gas
3482,840.0,296.9664162112933,0.14754098360655737,RI,MW,2.0,Jones,TX,33.5239,-101.7392,gas
3478,888.0,143.7634335154827,0.21095173041894352,RC,MW,1.0,Wilkes,TX,32.848163,-94.547986,gas
6183,441.0,170.18271857923497,0.38091985428051,RI,MW,1.0,San Miguel,TX,28.7044,-98.4775,coal
3797,467.0,238.24180327868854,0.1665528233151184,ON,,4.0,Chesterfield,VA,37.3822,-77.3833,gas
50044,,0.0,,,,,The Ohio State University,OH,40.0008,-83.0158,
7145,176.0,2.5446265938069215,0.9618624772313297,,,,Pleasant Hill,IA,41.5572,-93.5242,gas
7917,549.0,340.63342440801455,0.16108834244080145,RI,MW,1.0,Chattahoochee Energy Facility,GA,33.4072,-85.0386,gas
2277,242.0,84.02481785063752,0.36953551912568305,RI,MW,2.0,Sheldon,NE,40.5589,-96.7847,coal
7307,119.0,31.29155282331512,0.2777777777777778,,,,Redding Power,CA,40.507292,-122.423281,gas
8223,1674.0,743.6697404371585,0.0,RI,MW,4.0,Springerville,AZ,34.3186,-109.1639,coal
6652,58.0,0.1328551912568306,0.9963570127504554,,,,Moreau,MO,38.555713,-92.102316,oil
1167,239.0,70.55840163934427,0.2978142076502732,ON,,3.0,Muscatine Plant #1,IA,41.3917,-91.0569,coal
55242,242.0,169.15220856102005,0.19376138433515483,,,,Santa Rosa Energy Center,FL,30.5664,-87.115,gas
56046,280.0,183.4035746812386,0.052026411657559196,RI,MW,1.0,Magnolia Power Project,CA,34.1786,-118.3153,gas
56188,80.0,9.530510018214937,0.8384562841530054,,,,Pinelawn Power LLC,NY,40.736611,-73.388424,gas
61322,498.0,438.2808515482696,0.1092896174863388,RF,MW,1.0,Long Ridge Energy Generation,OH,39.7,-80.841847,gas
913,321.0,3.123747723132969,0.976775956284153,,,,Venice,IL,38.6642,-90.1764,gas
994,1129.0,396.90642076502735,0.04189435336976321,"ON,RI",MW,4.0,AES Petersburg,IN,38.5281,-87.2525,coal
2292,299.0,24.717782331511838,0.7370218579234973,,,,Sarpy County,NE,41.170594,-95.970603,gas
2848,25.0,0.0711520947176685,0.9971539162112932,,,,O H Hutchings,OH,39.6088,-84.2921,gas
6165,1363.0,531.1838570127504,0.0,RI,MW,3.0,Hunter,UT,39.1747,-111.0289,coal
8023,1207.0,597.742941712204,0.00022768670309653916,RC,MW,2.0,Columbia (WI),WI,43.4864,-89.4203,coal
55165,385.0,11.2334927140255,0.9522996357012751,,,,Calcasieu,LA,30.1608,-93.345,gas
55733,205.0,105.53335610200364,0.37454462659380694,,,,Bennett Mountain,ID,43.147153,-115.666637,gas
889,1298.0,815.3487021857924,0.06944444444444445,RC,,1.0,Baldwin Energy Complex,IL,38.205,-89.8544,coal
2049,790.0,289.91188524590166,0.1497040072859745,"ON,RI",MW,2.0,Jack Watson,MS,30.4392,-89.0286,gas
3406,793.0,131.7165300546448,0.22096994535519127,,,,Johnsonville,TN,36.0278,-87.9861,gas
7929,320.0,58.819330601092894,0.7061703096539163,,,,West Gardner,KS,38.7875,-94.9861,gas
7928,92.0,6.961520947176685,0.8672586520947176,,,,Osawatomie,KS,38.532161,-94.902633,gas
52088,574.0,311.7367941712204,0.0,RI,MW,1.0,Texas City Power Plant,TX,29.378697,-94.943829,gas
52193,,0.0,,ON,MW,1.0,Delaware City Plant,DE,39.5871,-75.6343,gas
54081,,0.0,,RI,MW,1.0,Spruance Genco LLC,VA,37.4556,-77.4308,gas
54238,50.0,42.458447176684885,0.12135701275045538,,,,Stockton Biomass,CA,37.943633,-121.330433,waste
55236,660.0,14.768214936247723,0.944672131147541,,,,Lee Energy Facility,IL,41.8287,-89.4054,gas
55417,173.0,0.2578551912568306,0.9964708561020036,,,,Raccoon Creek Energy Center,IL,38.6996,-88.5392,gas
56639,117.0,2.237249544626594,0.9707422586520947,,,,Midway Peaking LLC,CA,36.654114,-120.579727,gas
56,720.0,495.85200364298726,0.19660746812386157,RI,MW,1.0,Charles R Lowman,AL,31.488019,-87.910747,gas
116,370.0,62.25079690346084,0.5555555555555556,,,,Ocotillo,AZ,33.4225,-111.9122,gas
55504,139.0,24.98007741347905,0.6194216757741348,,,,Limon Generating Station,CO,39.2038,-103.7005,gas
55513,46.0,0.8920765027322405,0.9747267759562842,,,,CalPeak Power Enterprise Peaker Plant,CA,33.121943,-117.117441,gas
55516,722.0,631.6411657559198,0.023679417122040074,RI,MW,1.0,Fayette Energy Facility,PA,39.8592,-79.9182,gas
7213,925.0,112.62716302367942,0.6772540983606558,RI,MW,2.0,Clover,VA,36.869,-78.704,coal
7277,773.0,15.445810564663024,0.9453551912568307,,,,Lincoln Combustion,NC,35.4317,-81.0347,gas
54854,220.0,4.730532786885246,0.9409153005464481,,,,Sun Peak Generating Station,NV,36.1375,-115.0339,gas
1402,913.0,149.64139344262296,0.3846766848816029,ON,,2.0,Little Gypsy,LA,30.005067,-90.461694,gas
3405,882.0,481.37704918032784,0.005919854280510018,RI,MW,1.0,John Sevier,TN,36.3767,-82.9639,gas
6195,593.0,290.12295081967216,0.0,RI,MW,2.0,John Twitty Energy Center,MO,37.151706,-93.38804,coal
6248,539.0,271.1705373406193,0.24112021857923496,RI,MW,1.0,Pawnee,CO,40.2217,-103.6803,coal
7764,312.0,4.547700364298725,0.9677823315118397,,,,MPC Generating,GA,33.8119,-83.6953,gas
8008,,0.0,,,,,Mickleton Station,NJ,39.8119,-75.249031,
55048,302.0,195.70275500910748,0.2372495446265938,DC,MD,1.0,Tiverton Power Plant,RI,41.6422,-71.1706,gas
59338,575.0,247.48929872495447,0.3800091074681239,RI,MW,1.0,Gila River Power Block 1,AZ,32.975,-112.694444,gas
55345,622.0,276.38365209471766,0.35963114754098363,DC,MD,1.0,Otay Mesa Generating Project,CA,32.581481,-116.914969,gas
4940,1038.0,162.54280510018214,0.4734744990892532,RI,MW,2.0,Riverside (OK),OK,35.9978,-95.9567,gas
54415,38.0,15.365551001821494,0.06363843351548269,,,,Cadillac Renewable Energy,MI,44.26169,-85.435224,waste
55451,1058.0,780.1912568306011,0.030965391621129327,RI,MW,3.0,Magnolia Power Plant,MS,34.835,-89.2026,gas
56328,378.0,32.80441712204007,0.8204690346083788,,,,Harry D Mattison Gas Plant,AR,36.1855,-94.2841,gas
7348,122.0,0.691712204007286,0.98816029143898,,,,Robins,GA,32.5792,-83.5822,oil
7604,509.0,203.54166666666666,0.3402777777777778,RI,MW,2.0,St Francis Energy Facility,MO,36.5852,-90.1779,gas
7698,133.0,113.1283014571949,0.006261384335154827,,,,General Electric Plastic,AL,32.310226,-86.52542,gas
7699,151.0,76.3851320582878,0.37841530054644806,,,,Tiger Bay,FL,27.746369,-81.849446,gas
7710,2097.0,1372.0050091074681,0.0017076502732240437,RI,MW,3.0,H Allen Franklin Combined Cycle,AL,32.6078,-85.0975,gas
609,1413.0,757.5498633879781,0.11771402550091074,ON,,1.0,Cape Canaveral,FL,28.4698,-80.7644,gas
619,1380.0,837.7145947176684,0.034380692167577415,ON,,1.0,Riviera,FL,26.7653,-80.0525,gas
4014,262.0,2.5552140255009106,0.9707422586520947,,,,Wheaton,WI,44.885416,-91.515833,gas
4078,971.0,503.4280510018215,0.022654826958105646,RI,MW,2.0,Weston,WI,44.8606,-89.6553,coal
7799,93.0,5.552367941712204,0.8969717668488161,,,,West Marinette 34,WI,45.0869,-87.6892,gas
4158,777.0,485.39719945355193,0.0,"ON,RI",MW,4.0,Dave Johnston,WY,42.8378,-105.7769,coal
7350,287.0,237.06773679417122,0.06409380692167578,,,,Coyote Springs,OR,45.847998,-119.67392,gas
7902,,0.0,,,,,Pirkey,TX,32.4607,-94.4852,
7914,85.0,15.010018214936247,0.7399817850637522,,,,Harlem River Yard,NY,40.7991,-73.9156,gas
50707,180.0,93.53665755919855,0.12340619307832422,RI,MW,1.0,JM Shafer Generating Station,CO,40.0986,-104.7736,gas
55139,770.0,375.6424180327869,0.35860655737704916,RI,MW,1.0,Wolf Hollow I LP,TX,32.33422,-97.731686,gas
59002,551.0,32.7271174863388,0.863615664845173,,,,Carlsbad Energy Center,CA,33.140507,-117.333916,gas
50558,131.0,84.57536429872495,0.2575136612021858,,,,Frontier,OK,35.4,-97.625,gas
55856,1762.0,1401.5597677595629,0.04189435336976321,RI,MW,2.0,Prairie State Generating Station,IL,38.279167,-89.666944,coal
643,681.0,462.8806921675774,0.12078779599271403,RI,MW,1.0,Lansing Smith,FL,30.2686,-85.7003,gas
60340,,0.0,,,,,Albany Green Energy,GA,31.5559,-84.1103,waste
540,17.0,0.015255009107468125,0.9984061930783242,,,,Branford,CT,41.2925,-72.7942,oil
561,17.0,0.014344262295081968,0.9988615664845173,,,,Franklin Drive,CT,41.798943,-73.116267,oil
7783,26.0,0.2847222222222222,0.9838342440801457,,,,Bowling Green Peaking,OH,41.3884,-83.6402,gas
55218,539.0,392.14981785063753,0.14606102003642987,RI,MW,1.0,Hinds Energy Facility,MS,32.378969,-90.219906,gas
3116,35.0,0.10428051001821494,0.9926001821493625,,,,Tolna,PA,39.760634,-76.635341,oil
141,485.0,25.340619307832423,0.8197859744990893,RI,MW,3.0,Agua Fria,AZ,33.5561,-112.2153,gas
6635,89.0,1.0692167577413478,0.9800774134790529,,,,A L Pierce,CT,41.44823,-72.834884,gas
50292,184.0,69.34744990892531,0.19330601092896174,,,,Bethpage Power Plant,NY,40.7469,-73.4994,gas
55284,325.0,37.008993624772316,0.785063752276867,,,,Big Sandy Peaker Plant,WV,38.3441,-82.5938,gas
55103,561.0,431.2291666666667,0.10325591985428051,RI,MW,1.0,Klamath Cogeneration Plant,OR,42.173889,-121.810556,gas
1564,166.0,0.8976548269581056,0.9865664845173042,RI,MW,1.0,Vienna Operations,MD,38.4878,-75.8208,oil
3297,710.0,280.5798041894353,0.12465846994535519,RI,MW,2.0,Wateree,SC,33.8264,-80.6228,coal
55807,98.0,1.2692395264116576,0.975523679417122,,,,Henrietta Peaker,CA,36.2397,-119.9044,gas
8063,355.0,7.340163934426229,0.9495673952641166,,,,DeCordova Steam Electric Station,TX,32.403056,-97.700556,gas
10156,49.0,0.3117030965391621,0.9852003642987249,,,,Fresno Cogen Partners,CA,36.617022,-120.099846,gas
10822,,0.0,,,,,Grayling Generating Station,MI,44.604921,-84.690578,waste
1464,361.0,18.17941712204007,0.799408014571949,RI,MW,2.0,Big Cajun 1,LA,30.6739,-91.3556,gas
2379,73.0,0.5107600732600732,0.9844322344322345,,,,Carlls Corner,NJ,39.4547,-75.2014,
6741,24.0,0.030737704918032786,0.9968123861566485,,,,Rock Lake CT,MN,45.805443,-92.97176,oil
1554,841.0,19.5099043715847,0.9023224043715847,ON,,3.0,Herbert A Wagner,MD,39.1781,-76.5268,oil
1556,388.0,19.4275956284153,0.8365209471766849,,,,Perryman,MD,39.442836,-76.221761,gas
2966,,0.0,,,,,Weleetka,OK,35.3233,-96.1352,gas
56803,434.0,162.20446265938068,0.4484289617486339,,,,Panoche Energy Center,CA,36.6514,-120.5833,gas
1206,31.0,0.5084244080145719,0.975523679417122,,,,Summit Lake,IA,41.1136,-94.3472,gas
