gww_id,name,reservoir_name,country,truth,lat,lon,n_plants,capacity_mw,match_method,gww_poly_km2,res_time_days,depth_avg_m,vol_mcm,dis_avg_m3s,elevation_m,wshd_km2,head_m,dam_height_m,glo_plant_type,ons_tipo,ba,state,n_area_months,area_mean,area_sd,area_p05,area_p95,area_cv,area_range_rel,pass_size,pass_months,pass_cv,storage_dam
56443,CORNATEL 1,,Spain,none,42.471001,-6.813,1,122.0,gww_polygon,0.8089759107050153,,,,,,,,,STO,,,,271,0.5313213209148664,0.06445250266411501,0.4419126598154404,0.6462335125879324,0.12130607247820614,0.38455233157344026,False,True,True,False
56648,Dala River Estuary Plant Diebu County,,China,none,33.972,103.512,1,52.0,gww_polygon,0.8130188539039556,,,,,,,199.0,67.0,ROR,,,,188,0.21861102948255415,0.02043758503067634,0.18081419838195334,0.2513637446469924,0.09348835271052655,0.3227172317518826,False,True,True,False
56695,Ball Mountain Hydro,Ball Mountain Reservoir,USA,eia923,43.126944,-72.776111,1,2.4000000000000004,gww_polygon,0.8167840362411407,,,,,,,,75.0,ROR,,ISNE,VT,192,0.30427743431540605,0.10469182832284962,0.12783994840621948,0.5145123423810858,0.34406701423125846,1.2707889260498095,False,True,True,False
56897,H 4,,USA,eia923,29.495193,-97.624948,1,2.4,gww_polygon,0.8198486585507337,,,,,,,,,,,ERCO,TX,233,0.2602501353187231,0.10186295874419454,0.08389876977202172,0.3738450847099993,0.3914040567911522,1.1141062984766028,False,True,True,False
56951,UPPER KOLAB,,India,none,18.8315,82.5934,1,320.0,gww_polygon,0.8199245262659748,,,,,,,241.71999999999997,55.0,STO,,,,223,0.39008694497788726,0.06823104799688506,0.26040149941269014,0.49074111941494764,0.17491241087484447,0.5904827704893192,False,True,True,False
57109,Piney,Piney Dam Reservoir,USA,eia923,41.192088,-79.433501,1,30.0,gww_polygon,0.8295608279506327,,,,,,,22.86,,ROR,,PJM,PA,221,0.376621542667852,0.030841249797083373,0.3391606603544946,0.43042737703163286,0.08188923442513409,0.24233004843705314,False,True,True,False
57338,Tunnel,Shetucket River Reservoir,USA,eia923,41.555425,-72.041829,2,3.4,gww_polygon,0.8366461519091499,,,,,,,,,STO,,ISNE,CT,237,0.2969453491640365,0.027109488066568127,0.25736140337942687,0.3376240716157682,0.09129453666436275,0.2702944109490099,False,True,True,False
57596,Sisteron SISTERON 1 - Sisteron Hydroelectric Power Station France,,France,none,44.17517,5.95215,1,256.0,hydrolakes_pour,0.8477563833550819,0.9,17.6,6.2,82.952,460.0,6301.7,110.0,28.0,STO,,,,267,0.40288971423579617,0.017054207173244924,0.37267195590225677,0.42617093678114354,0.042329715975979815,0.1327881526595038,False,True,True,False
57598,Mongaup Falls,Mongaup Falls Reservoir,USA,eia923,41.537722,-74.771383,1,7.300000000000001,gww_polygon,0.8472980786371401,,,,,,,,,ROR,,NYIS,NY,234,0.3963129988242558,0.03815378989345675,0.3467387498130477,0.4648802945346009,0.09627186089441384,0.29810161431001364,False,True,True,False
57764,Mazegawa No.2,Mazegawadaini,Japan,none,35.7329,137.1396,1,66.0,hydrolakes_pour,0.8512465678409272,9.9,23.5,9.7,11.392,300.0,275.6,70.6,45.0,STO,,,,235,0.4567886043474102,0.055531839709102596,0.36864807520589343,0.5499742465029758,0.12157010744267145,0.3969586140532851,False,True,True,False
57766,Xinjiang Hetian Bobona,,China,none,36.8808,79.5647,1,150.0,gww_polygon,0.8515000845665252,,,,,,,242.0,27.0,,,,,231,0.3981059882825017,0.05350941310650791,0.30040352804715775,0.48323908047466646,0.13440996790165555,0.45926350722904974,False,True,True,False
57901,Sondu Miriu,,Kenya,none,-0.3979166667,34.88283747,1,60.0,gww_polygon,0.8512009548624998,,,,,,,178.6,,ROR,,,,226,0.290585311514931,0.08771291038498882,0.11340530858496374,0.397398774532363,0.30184908496478463,0.9773152829605669,False,True,True,False
57910,LARGI,,India,none,31.7196,77.212,1,126.0,gww_polygon,0.8547373869702305,,,,,,,72.56,26.5,ROR,,,,262,0.3685057486333667,0.06852167884255171,0.2775409514526711,0.49631866494330484,0.1859446673401158,0.593688739733338,False,True,True,False
58055,San Gabriel Hydro Project,,USA,eia923,34.204311,-117.855714,1,5.0,hydrolakes_pour,0.8611944034948347,188.6,194.0,54.5,3.345,412.0,544.3,70.104,98.0,STO,,CISO,CA,284,0.44416696020038776,0.14498795001548767,0.133423738785553,0.6570837834888978,0.32642668862644747,1.1789711789168051,False,True,True,False
58092,UPPER SILERU I&II,,India,none,18.0313,82.0179,1,240.0,gww_polygon,0.8603852853631547,,,,,,,94.488,22.5,STO,,,,231,0.49155816924075846,0.02326353845325558,0.4594222797012778,0.5292355907013763,0.0473261150133819,0.1420245158531886,False,True,True,False
58315,Handeck 2/2a,,Switzerland,none,46.614742,8.303538,2,263.0,hydrolakes_pour,0.8731796436588544,202.8,43.1,14.0,0.799,1829.0,17.2,472.148288973384,83.2319391634981,STO,,,,104,0.6056022903665398,0.07023048961329902,0.46926535422504273,0.7286958405120783,0.11596800529071996,0.4283842554987955,False,False,True,False
58589,Webbers Falls,,USA,eia923,35.5531,-95.1708,1,75.0,gww_polygon,0.8804214217412913,,,,,,,8.0772,,ROR,,SPA,OK,280,0.5321998900134721,0.014077895254011295,0.5123214648341555,0.5515883246657393,0.026452270130410824,0.07378216449948859,False,True,False,False
58747,Spencer Hydro,Northern Nebraska Plant Reservoir Number 1,USA,eia923,42.809337,-98.656283,1,2.4000000000000004,gww_polygon,0.8885632885387047,,,,,,,,,,,SWPP,NE,241,0.36407567022052717,0.11819672009187335,0.16279176285020416,0.5127123539509642,0.3246487743063948,0.9611205024735842,False,True,True,False
58842,Ellsworth Hydro Station,,USA,eia923,44.5442,-68.4306,1,8.9,gww_polygon,0.89300624117023,,,,,,,18.288,,STO,,ISNE,ME,231,0.44767870381681196,0.03305644227279718,0.4076304426798253,0.5114273083127789,0.07383965775223411,0.231855714261152,False,True,True,False
59198,West Buxton,,USA,eia923,43.66687,-70.602125,2,14.899999999999999,hydrolakes_pour,0.9055740129907535,1.3,42.8,16.3,142.015,55.0,4046.8,9.573656375838928,9.0,ROR,,ISNE,ME,226,0.4733429388651382,0.03543978545065689,0.4362677331988952,0.5472129873283648,0.07487126677251262,0.23438662546750136,False,True,True,False
59497,Bistrica Hydroelectric Power Plant Serbia - Bistrica Hydroelectric Power Plant Serbia,Радоинско језеро,Serbia,none,43.5223,19.742,1,104.0,gww_polygon,0.9183925072914602,,,,,,,344.64,43.0,STO,,,,208,0.36389156066945916,0.09261118863927335,0.2714581156456914,0.5563545364895195,0.254502161217739,0.7829157134606199,False,True,True,False
59559,Curbans CURBANS - Curbans Hydroelectric Power Station France,,France,none,44.42078,6.02016,1,139.0,gww_polygon,0.9215272292288246,,,,,,,83.0,25.2,STO,,,,278,0.4257875222239047,0.045355592743167646,0.36535450759249527,0.5132442381908415,0.10652165781250147,0.34733223234422766,False,True,True,False
59632,Quinson Quinson Hydroelectric Power Station France - Quinson Hydroelectric Power Station France,,France,none,43.699,6.051,1,41.0,hydrolakes_pour,0.923562811556557,9.8,11.9,19.5,22.971,404.0,1647.6,,44.5,STO,,,,287,0.6220217691988309,0.02434732870349303,0.5812112897551278,0.6590101924595477,0.03914224535075772,0.12507424427383873,False,True,True,False
59638,St Stephen,,USA,eia923,33.4261,-79.93,1,84.0,gww_polygon,0.9216645117485203,,,,,,,14.9352,,ROR,,SC,SC,284,0.5218400135698037,0.02634007340665297,0.48706007850341043,0.5591823098747517,0.050475380809658056,0.13820755307353194,False,True,True,False
59665,Haw River Hydro,,USA,eia923,35.9483,-79.3244,1,1.5,gww_polygon,0.9234880639148393,,,,,,,,,,,DUK,NC,279,0.43153989041077523,0.01719481010976372,0.40720967659789437,0.46403887520850096,0.03984523908878107,0.1316893290131577,False,True,True,False
59685,Gregg Falls,,USA,eia923,43.0168,-71.5679,1,3.5,gww_polygon,0.9258448750671388,,,,,,,19.5072,18.288,ROR,,ISNE,NH,241,0.512293034552776,0.02907363092960055,0.4797643307254567,0.5534768986869364,0.056751954386772774,0.14388750771485626,False,True,True,False
59702,Foothill,Lower Van Norman Lake,USA,eia923,34.318248,-118.494449,2,16.6,hydrolakes_pour,0.9241431357962752,895.4,16.9,12.3,0.159,353.0,26.8,,,Canal,,LDWP,CA,300,0.6508863419114238,0.03216291213611283,0.5919853712291718,0.691173748955536,0.04941402218037283,0.15238970514434644,False,True,True,False
59793,Estes,,USA,eia923,40.376771,-105.509665,1,45.0,gww_polygon,0.929810381315133,,,,,,,146.9136,,Canal,,WACM,CO,209,0.545899884305635,0.04242883430280147,0.5061748154407396,0.6238563751135913,0.0777227391369929,0.2155735200833361,False,True,True,False
59832,Strontia Springs Hydro Plant,Strontia Springs Reservoir,USA,eia923,39.4326,-105.1263,1,1.0,gww_polygon,0.9315252218405109,,,,,,,,,,,PSCO,CO,265,0.4120660389217618,0.12262587557391555,0.2746237870790429,0.6457287618361648,0.297587920360499,0.9005958747005183,False,True,True,False
59925,Fujian Niutoushan,,China,none,27.3447,119.4914,1,100.0,gww_polygon,0.9317867966462092,,,,,,,188.0,108.0,ROR,,,,185,0.37179291127082587,0.0487495088385256,0.31911890175795615,0.44282969413144607,0.13112006001377174,0.3327411271791974,False,True,True,False
60290,Pine,Pine River Flowage,USA,eia923,45.8275,-88.2483,1,4.0,gww_polygon,0.9504774363259404,,,,,,,27.432,,ROR,,MISO,WI,211,0.47166183774258813,0.05653351957142061,0.40720619149080906,0.576373067209857,0.11986027922461276,0.3586613590124111,False,True,True,False
60323,Big Quinnesec 92,,USA,eia923,45.7881,-88.0408,2,22.200000000000003,gww_polygon,0.9525596350337735,,,,,,,17.0688,,ROR,,MISO,MI,193,0.5527252875997376,0.040113922297877504,0.5122589272965167,0.6522333600458691,0.07257479112648536,0.2532441266749433,False,True,True,False
60328,Mavuzi,,Mozambique,none,-19.52636928,33.49303595,1,41.0,gww_polygon,0.9476172378470141,,,,,,,160.0,,ROR,,,,262,0.4711582960584806,0.05870594217750676,0.32820277204763304,0.536570099411657,0.12459919026920865,0.44224484447613593,False,True,True,False
60355,Hollidays Bridge Hydro,,USA,eia923,34.527475,-82.374964,1,4.0,gww_polygon,0.9513986184207665,,,,,,,10.668,,STO,,DUK,SC,274,0.3624889462380663,0.036024050177057516,0.319478071483639,0.4234080626595052,0.09937972054297775,0.28671216668662136,False,True,True,False
60439,Sandillal Hydroelectric Power Plant Costa Rica,,Costa Rica,none,10.4645,-85.1034,1,32.0,gww_polygon,0.9521035489206954,,,,,,,,37.0,,,,,211,0.49952866534470997,0.031933120302193065,0.457289486945343,0.5439143616926068,0.06392650215610142,0.17341322081583949,False,True,True,False
60538,Wlingi - Brantas,,Indonesia,none,-8.14194444,112.2472222,1,54.0,hydrolakes_pour,0.9568608890504032,2.0,56.1,24.0,136.2,167.0,2886.3,22.0,48.0,STO,,,,172,0.5542833021629674,0.03114814183343801,0.5139424826739547,0.6078208348196343,0.05619534579499204,0.16936889814169076,False,True,True,False
60541,Deerfield 5,,USA,eia923,42.69118,-72.9561,2,28.7,gww_polygon,0.9626445049040614,,,,,,,145.47381463414635,,PS,,ISNE,MA,198,0.41398393836729025,0.11852991525599875,0.27125967072143553,0.6225582883565997,0.2863152510782627,0.8485803072956151,False,True,True,False
60545,Carmen Smith,Smith Reservoir,USA,eia923,44.285977,-122.041352,1,114.30000000000001,hydrolakes_pour,0.9631049749533889,106.4,36.4,21.6,2.349,797.0,56.2,149.35,76.0,STO,,BPAT,OR,241,0.6016558311148315,0.04091931682628557,0.542609198890686,0.6666162454805709,0.0680111696922551,0.2061096064840049,False,True,True,False
60815,Mavcice HE Mavcice 1 - Mavcice Hydroelectric Power Plant Slovenia,,Slovenia,none,46.18387,14.40805,1,38.0,gww_polygon,0.9748910785926576,,,,,,,19.5,,ROR,,,,259,0.6071911073897097,0.024618543651059012,0.5747292756212121,0.6549255863915896,0.04054496739402714,0.13207754493496818,False,True,True,False
60982,Tarpein-1,,Myanmar,none,24.42,97.525,1,240.0,gww_polygon,0.9774672561084858,,,,,,,,,,,,,138,0.3708160558850662,0.05547323795575575,0.2464925207031332,0.43623887142860174,0.1495977239263598,0.5116993930389035,False,True,True,False
60990,Alvarado Hydro Facility,,USA,eia923,32.7814,-117.0411,1,3.5,gww_polygon,0.9797821977137104,,,,,,,,,,,CISO,CA,299,0.4900161492960633,0.028291028597163807,0.4385641263584137,0.5300784556365167,0.057734890243526696,0.1867577821865027,False,True,True,False
61015,Beli Iskar + Mala Tsarkva + Simeonovo HPP,,Bulgaria,none,42.1373,23.5691,1,31.3,gww_polygon,0.9827753805266362,,,,,,,51.0,51.0,STO,,,,115,0.6630286526712326,0.0782160183729703,0.5546987237086022,0.806884319949968,0.11796778021259101,0.3803539940926412,False,False,True,False
61039,Morrisville,,USA,eia923,44.561831,-72.602369,2,3.4,gww_polygon,0.9842661483367816,,,,,,,,,,,ISNE,VT,146,0.3725101908219192,0.09919513063285555,0.2876977680547752,0.6148442496495382,0.26628836761213975,0.8782215618663635,False,True,True,False
61044,York Haven,Lake Frederic,USA,eia923,40.113625,-76.71195,1,19.6,gww_polygon,0.9833753065974837,,,,,,,7.0104,,ROR,,PJM,PA,259,0.6800362991066935,0.0706682443457536,0.5679988528610297,0.7686478578191567,0.1039183414746897,0.29505631570212165,False,True,True,False
61126,Inghams,,USA,eia923,43.061017,-74.764347,1,6.0,gww_polygon,0.9870202604096066,,,,,,,,,STO,,NYIS,NY,202,0.5975192076692762,0.0236088474968444,0.5683787756950266,0.6485988754443271,0.03951144531225141,0.13425526530303936,False,True,True,False
61227,Upriver Dam Hydro Plant,Upriver Dam Reservoir,USA,eia923,47.6822,-117.3319,1,17.6,gww_polygon,0.9950447990020744,,,,,,,10.668,,ROR,,AVA,WA,245,0.40613471311607185,0.044424046576241424,0.35543493547678034,0.47387841870613845,0.10938254018081235,0.2916359508415312,False,True,True,False
61283,Oshirakawa,Hakusuiko,Japan,none,36.1412,136.8212,1,59.0,hydrolakes_pour,0.9958854231220402,119.9,22.6,14.2,1.371,1225.0,26.2,476.9,95.0,STO,,,,130,0.5956927847832468,0.06354279186895796,0.4836896227837294,0.6987927241213355,0.10667040711610955,0.36109737574860024,False,True,True,False
61428,SEDRUN,,Switzerland,none,46.639999,8.761,1,151.0,hydrolakes_pour,1.00620071637112,538.6,89.8,45.0,0.967,1875.0,22.0,,153.0,STO,,,,112,0.7818420925895915,0.06972388937300673,0.6630458910399613,0.8503773832173291,0.08917899155578791,0.2396027202333079,True,False,True,False
61604,Dunford,,Canada,none,47.9069,-84.7156,1,45.0,gww_polygon,1.0178506501728772,,,,,,,45.0,,STO,,,,181,0.6160477190470206,0.05511060122345801,0.5690712193118077,0.7498466007018596,0.08945833174856967,0.2934437963177557,True,True,True,True
61629,Warm Springs Power Enterprises,Pelton Regulating Reservoir,USA,eia923,44.724242,-121.247729,1,19.6,gww_polygon,1.0183517851299293,,,,,,,12.8016,,STO,,PACW,OR,273,0.526157072735689,0.07015352529031067,0.4205332348113414,0.6534887469058795,0.1333319058614114,0.44274898916271255,True,True,True,True
61663,Tennessee Creek,Wolf Creek Lake,USA,eia923,35.2139,-83.0028,1,10.8,gww_polygon,1.01773813542613,,,,,,,153.0096,,STO,,DUK,NC,249,0.5201527716304774,0.04438363349935073,0.4468963335369454,0.5674212559859003,0.08532807267415925,0.23171062238341245,True,True,True,True
61931,Browns Falls,,USA,eia923,44.211407,-75.059441,2,21.0,gww_polygon,1.0340255217614254,,,,,,,17.6784,21.336,STO,,NYIS,NY,196,0.5062854755978076,0.04273412147143807,0.46444163631972524,0.5978867800314711,0.08440716459617734,0.26357687538671265,True,True,True,True
62028,Vatnsfell,,Iceland,none,64.1966,-19.0341,1,90.0,gww_polygon,1.0431078199362025,,,,,,,65.0,,,,,,93,0.6316680436813618,0.08634442062078514,0.5355066337259913,0.722083047700499,0.13669271618929746,0.29537098772187415,True,False,True,False
62152,Collywobbles,,South Africa,none,-31.99942907,28.58807093,1,42.0,gww_polygon,1.040593608320228,,,,,,,135.0,,ROR,,,,234,0.519465734763358,0.10936548156890129,0.3596072783514764,0.6814105205562065,0.2105345439554788,0.6194888722570455,True,True,True,True
62283,Sandstone Rapids,,USA,eia923,45.2333,-88.0678,1,3.8,gww_polygon,1.0505360398821786,,,,,,,13.1064,,ROR,,MISO,WI,216,0.4627512657933208,0.05087360011746769,0.42362673256305355,0.5320052711488649,0.10993724680634247,0.2342047371821054,True,True,True,True
62427,Bocac Hydroelectric Power Plant Bosnia and Herzegovina,,Bosnia and Herzegovina,none,44.5075,17.1618,1,110.0,hydrolakes_pour,1.0604809298915034,11.6,121.5,52.0,51.794,285.0,2726.3,54.86000000000001,66.0,STO,,,,236,0.6403407866664002,0.07486592558408753,0.5510184837463902,0.7996077137001787,0.11691575352217976,0.3882139559591987,True,True,True,True
62492,Dufferin,,Canada,none,45.5844,-75.4178,1,40.6,gww_polygon,1.0644345311528896,,,,,,,,33.0,,,,,207,0.5700274552784399,0.03868204832147573,0.5259818320709229,0.6636689835717203,0.06785997404735673,0.24154477161725793,True,True,True,True
62539,Picote I / Picote II,,Portugal,none,41.379,-6.3525,1,440.0,hydrolakes_pour,1.065299978771643,2.7,120.2,63.8,276.751,477.0,63681.0,74.0,100.0,STO,,,,257,0.6186218106216508,0.1255785990002754,0.46817969091614364,0.811101458660697,0.20299736744503388,0.5543318419374069,True,True,True,True
62555,Chicopee Hydroelectric Station,Chicopee River Reservoir,USA,eia923,42.159595,-72.58279,1,2.4,gww_polygon,1.066305794479197,,,,,,,8.5344,,STO,,ISNE,MA,227,0.31402585310718256,0.05119487019586762,0.25425813331514246,0.41541407933569985,0.16302756505335853,0.5131932432504276,True,True,True,True
62579,Milton,,USA,eia923,44.641433,-73.113364,2,10.4,gww_polygon,1.068600844675144,,,,,,,17.24464615384615,12.192000000000002,ROR,,ISNE,VT,206,0.754865438070047,0.028519780191413067,0.7234639289025169,0.8227801194349403,0.03778127697080576,0.13156807229953946,True,True,True,True
62764,Tadami,Tadamiko,Japan,none,37.3354,139.3004,1,65.0,hydrolakes_pour,1.0758457363986234,1.7,7.4,4.5,30.232,385.0,755.8,19.8,30.0,STO,,,,138,0.6498808375836151,0.031899868375365605,0.6158734129701353,0.7059079241563551,0.04908571930505844,0.1385400306939127,True,True,True,True
62913,BÃ¸ylefoss,,Norway,none,58.596229,8.716276,1,65.0,gww_polygon,1.0914245712188528,,,,,,,62.0,,ROR,,,,205,0.564129840019075,0.0759617390278901,0.49334563501490897,0.7292830716726005,0.13465293561730682,0.4182325059240153,True,True,True,True
62999,Prospect,,USA,eia923,43.291861,-75.147734,1,19.0,gww_polygon,1.0928347180577687,,,,,,,77.724,,STO,,NYIS,NY,191,0.5711979573625989,0.04054613493746175,0.5290383266682419,0.6367201645049723,0.07098438363588701,0.18851929781740004,True,True,True,True
63123,Beardslee,,USA,eia923,43.019113,-74.741349,1,20.0,gww_polygon,1.0983982017813383,,,,,,,,,STO,,NYIS,NY,212,0.6505226939746311,0.03315284644382853,0.6018635033339149,0.7053603376425245,0.05096339720489661,0.15909796117373531,True,True,True,True
63330,Verbois Verbois Hydroelectric Power Plant Switzerland - Verbois Hydroelectric Power Plant Switzerland,,Switzerland,none,46.19139413,6.027357341,1,102.8,gww_polygon,1.1107148197544396,,,,,,,21.1,34.0,ROR,,,,229,0.6433406149382491,0.026348676530211203,0.6174680935399024,0.683793835717555,0.040956028452735375,0.10309584167015305,True,True,True,True
63486,DHALIPUR,,India,none,30.4354,77.6821,1,51.0,gww_polygon,1.1150056048573174,,,,,,,30.5,18.38,Canal,,,,263,0.5415675272196351,0.07361956284727157,0.4179621310433934,0.6506679766446191,0.13593791936755992,0.42968943650650376,True,True,True,True
63582,"QUERENO GR, 1",,Spain,none,42.417,-6.832,1,34.0,gww_polygon,1.1238163742057492,,,,,,,34.2,,STO,,,,247,0.5994974449896919,0.06138531501718821,0.5309023567584528,0.7266915536949736,0.10239462324688256,0.3265888763544061,True,True,True,True
63706,Bennetts Bridge,,USA,eia923,43.5317,-75.9531,2,44.0,gww_polygon,1.1335742025501516,,,,,,,18.8976,,STO,,NYIS,NY,202,0.656215118517123,0.051015588937273426,0.6139160787323952,0.7292519701142406,0.07774217249452513,0.175759271810858,True,True,True,True
