gid,name,ascii,alt,lat,lon,fclass,fcode,cc,cc2,a1,a2,a3,a4,pop,elev,dem,tz,mod,country,cont,region,n_ref_25,n_any_25,n_ref_50,n_any_50,cell,cams_pm2_5,cams_pm25_m1,cams_pm25_m2,cams_pm25_m3,cams_pm25_m4,cams_pm25_m5,cams_pm25_m6,cams_pm25_m7,cams_pm25_m8,cams_pm25_m9,cams_pm25_m10,cams_pm25_m11,cams_pm25_m12,viirs_aod
1804586,Laiyang,Laiyang,"Lai-yang-hsien,Lai-yank,Laiyang,Lajjan,Лайян",36.97583,120.71361,P,PPL,CN,,25,3706,,,872000,,40,Asia/Shanghai,2026-09-14,China,AS,China,0,0,0,0,985,29.32823,37.239647,32.4689,33.013577,25.977085,29.232794,28.877502,19.20766,19.072985,28.682362,20.16653,43.791523,34.835213,0.43397948
1804591,Laiwu,Laiwu,"Chiu-lai-wu,Lai Vu,Lai-bu-chhi,Lai-wu-hsien,Laiwu,Laj-wu,Laju,Lâi-bû-chhī,lai wu,lai wu shi,laiu si,layww,Лайу,لائوو,莱芜市,莱蕪市,萊蕪,라이우 시",36.19278,117.65694,P,PPLA3,CN,,25,3701,6573943,,989535,,182,Asia/Shanghai,2024-03-06,China,AS,China,0,0,0,0,949,50.72999,82.06534,66.75937,58.852955,38.819588,39.67836,38.142498,23.514921,35.021904,47.76069,42.42083,69.46403,67.52889,0.4479456
1804609,Laibin,Laibin,"Lai Tan,Lai Tân,Lai-bing,Lai-pin,Lai-pin-chen,Lai-pin-chhi,Lai-pin-hsien,Laibin,Laiping,Laj-pin,Lajbin',Leizbingz,Loi-pin-su,Lài-bĭng,Lâi-pin-chhī,Lòi-pîn-sṳ,lai bin,lai bin shi,laibin si,laybn,laybyn,layybn,Лайбинь,لائبن,لائیبن,لایبین,來賓,来宾,来宾市,来賓市,라이빈 시",23.74743,109.22222,P,PPLA2,CN,,16,4513,,,910282,,72,Asia/Shanghai,2021-10-14,China,AS,China,0,0,0,0,540,25.550581,41.390865,26.337347,25.893549,38.12792,19.292204,15.106248,19.425266,17.883467,16.79972,22.668146,19.94611,43.418137,0.48680615
1804651,Kunming,Kunming,"Con Minh,Côn Minh,Gvwnhmingz,K'un-ming-hsien,K'un-ming-shih,KMG,Kchun-ming,Khun-beng-chhi,Khun-bêng-chhī,Kong-ming,Kounmink,Kuenming,Kun'min,Kun'min shaary,Kun'min',Kunmin,Kunmina,Kunming,Kunming Shi,Kunmingas,Kunmingo,Kunminq,Kuņmina,Kŏng-mìng,Kүn'min,K’un-ming-hsien,K’un-ming-shih,Yun-nan,Yunnanfu,Yün-nan,Yünnanfu,kanamiga,khunh ming,kn ming,kun ming,kun ming shi,kunamim,kunaminga,kuniminiግ,kunming si,kunminga,kwnmng,kwnmyng,kwnmyngh,qwnmyng,Κουνμίγκ,Куенминг,Кунмин,Куньмин,Куньмин шаары,Куньминь,Куньмін,Күньмин,Կունմին,קונמינג,كونمينغ,كۈنمىڭ شەھىرى,کن مِنگ,کونمنگ,کونمینگ,کون‌مینگ,कुनमिंग,कुन्मिंग,কুনমিং,ਕਨਮਿੰਗ,คุนหมิง,ကူမင်းမြို့,კუნმინი,ኩንሚንግ,昆明,昆明市,쿤밍 시",25.03889,102.71833,P,PPLA,CN,,29,5301,,,5950578,,1895,Asia/Shanghai,2026-09-02,China,AS,China,0,0,0,0,578,22.66878,27.209143,25.155355,27.547043,25.722082,14.74758,19.369997,18.544624,18.43145,16.66389,19.151747,25.006527,34.59032,0.38467482
1804879,Kaifeng,Kaifeng,"K'ai-feng-hsien,K'ai-feng-shih,Kai Feng,Kai-feng Fu,Kai-fêng Fu,Kai-hung,Kaifeng,Kajfehn,Kajfen,Kajfeng,Kajfyn,Kayfin,Kchaj-feng,Keyfeng shehiri,Keyféng shehiri,Khai Phong,Khai-hong-chhi,Khai-hong-chhī,Kăi-hŭng,K’ai-feng-hsien,K’ai-feng-shih,kai feng,kai feng shi,kaipeong si,kayfng,kayfngh,kayfyng,khi feing,Кайфен,Кайфын,Кайфэн,Кајфенг,קאיפנג,كايفنغ,کائفینگ,کایفنگ,ไคเฟิง,კაიფინი,ካይፈንግ,开封,开封市,開封,開封市,카이펑 시",34.7986,114.30742,P,PPL,CN,,09,4102,,,1451741,,76,Asia/Shanghai,2021-10-20,China,AS,China,0,0,0,0,877,46.889854,70.9199,61.69941,51.47526,35.714172,35.11962,36.777504,26.610752,30.565725,37.44014,43.59597,50.626938,82.69529,0.59312433
1805179,Jiujiang,Jiujiang,"Chiu-chiang,Chiu-chiang-hsien,Chiu-chiang-shih,Ciuciang,Cuu Giang,Czjuczjan,Cửu Giang,Dzjudzjan,JIU,Jiujiang,Kiukiang,Kiukiang-hsien,Te-hua,Tiou-tiang,jiu jiang,jiu jiang shi,jujang si,Ťiou-ťiang,Ђуђанг,Дзюдзян,Цзюцзян,ཅིའུ་ཅང་།,九江,九江市,주장 시",29.70475,116.00206,P,PPLA2,CN,,03,3604,,,1164268,,41,Asia/Shanghai,2021-10-11,China,AS,China,0,0,0,0,684,43.413097,76.600006,57.9491,50.88145,51.14861,35.955105,25.68833,21.639246,22.070837,29.436947,33.81626,47.34528,69.1867,0.4648427
1805518,Jining,Jining,"Ca-ning,Che-leng-chhi,Chi-ning,Chi-ning-hsien,Chi-ning-shih,Chè-lêng-chhī,Csining,Czinin,Cá̤-nìng,Dzining,Džining,Gjining,JNG,Jining,Jǐníng,Te Ninh,Ti-ning,Tsi-ning-hsien,Tsining,Tế Ninh,gynyng,ji ning,ji ning shi,jining si,jnyng,jynyng,Đining,Ĝjining,Ťi-ning,Ђининг,Цзинин,Цзінін,גינינג,جنینگ,جینینگ,济宁,济宁市,済寧市,濟寗,濟寧,지닝 시",35.405,116.58139,P,PPL,CN,,25,3708,,,1241012,,43,Asia/Shanghai,2026-01-08,China,AS,China,0,0,0,0,923,60.38911,97.00659,76.35998,63.503094,48.538887,49.852955,46.597214,36.811024,47.03307,55.569717,52.822037,69.663055,81.77419,0.5775605
1805528,Jinhua,Jinhua,"Chin-hua,Chin-hua-hsien,Chin-hua-hsien-ch'eng,Chin-hua-hsien-ch’eng,Chin-hua-shih,Czin'khua,Ging-hua,Gĭng-huà,JHR,Jinhua,Jinhua Shi,Kim Hoa,Kim-fa-su,Kim-hoa-chhi,Kim-hoâ-chhī,Kinhwa,Kinhwa-hsien,Kinhwafu,Kîm-fà-sṳ,Tin-chua,jin hua,jin hua shi,jin hua xian,jinhwa si,jynhwa,Ťin-chua,Цзиньхуа,جنہوا,جينهوا,جینهوا,金华,金华市,金華,金華市,金華縣,진화 시",29.10678,119.64421,P,PPLA2,CN,,02,3307,,,1463990,,55,Asia/Shanghai,2026-01-22,China,AS,China,0,0,0,0,672,36.400406,57.975006,48.15446,42.339787,40.22556,32.567204,30.276249,17.47218,20.126343,25.067644,27.651075,42.41888,53.422176,0.42894652
1805540,Jingzhou,Jingzhou,"Chiang-ling,Chiang-ling-hsien,Ching-chou,Chingchou-fu,Czinchzhou,Dzindzhou,Ging-ciu,Gĭng-ciŭ,Jiangling,Jingtsjou,Jingzhou,Keng-chiu-chhi,Keng-chiu-chhī,Kiangling,Kiangling-hsien,Kingchow,Kingchowfu,Kingling,Kinh Chau,Kinh Châu,SHS,Ting-cou,jing zhou,jing zhou shi,jingjeou si,jngzhww,jyangzhw,Ťing-čou,Дзинджоу,Цзинчжоу,جنگژوو,جیانگژو,荆州市,荊州,荊州市,징저우 시",30.35028,112.19028,P,PPLA2,CN,,12,4210,,,1052282,,39,Asia/Shanghai,2021-10-20,China,AS,China,0,0,0,0,710,41.934185,73.28442,56.44375,48.927017,41.925003,32.956043,30.620836,22.636156,22.199865,22.244303,36.72299,45.6925,70.08227,0.57214606
1805611,Jingmen,Jingmen,"Ching-men,Ching-men-hsien,Czinmehn',Ging-muong,Gĭng-muòng,JJL,Jingmen,Keng-bun-chhi,Keng-bûn-chhī,King monn,King mönn,King-men-chow,Kingmen,Kingmen-hsien,Kinh Mon,Kinh Môn,Ting-men,jing men,jing men shi,jingmeon si,jngmyn,Ťing-men,Цзинмэнь,جنگمین,جىڭمېن شەھىرى,荆门市,荊門,荊門市,징먼 시",31.03361,112.20472,P,PPLA2,CN,,12,4208,,,632954,,94,Asia/Shanghai,2021-10-20,China,AS,China,0,0,0,0,743,39.612686,63.670296,49.479614,46.37661,38.970413,32.710487,30.738468,22.122179,22.86411,22.763193,35.749466,42.76486,67.34865,0.53732544
1805701,Jing’an,Jing'an,"Ching-an,Czinan,Jing'an,Jing’an,jing an,Цзинан,静安",31.22,121.41583,P,PPLX,CN,,23,12324204,,,936500,,32,Asia/Shanghai,2026-09-14,China,AS,China,2,2,2,2,749,53.08605,90.49555,72.3204,58.04342,52.08944,42.422714,38.884304,26.079706,49.05927,40.10861,31.096104,64.48389,73.26923,0.45626798
1805753,Jinan,Jinan,"Ca-nang,Che-lam-chhi,Chi-nam-su,Chi-nan,Chi-nan-shih,Chi-nàm-sṳ,Chè-lâm-chhī,Cijnanz,Cinanum,Csinan,Czinan',Cá̤-nàng,Dzinan,Dzinanas,Dzjinana,Dzjinaņa,Džinan,Ginano,Jinan,Jinan Shi,Li-ch'eng,Li-ch’eng,Szinan,TNA,Te Nam,Ti-nan,Tsi-nan-fu,Tsinah,Tsinan,Tzinan,Tế Nam,Zhinan',ci hnan,cinana,gynʼn,ji nan,ji nan shi,jinan si,jinana,jinani,jnan,jynan,Ĝinano,Ťi-nan,Τζινάν,Ђинан,Дзинан,Жинань,Цзинань,Цзінань,Ցզինան,גינאן,جنان,جىنەن شەھىرى,جينان,جینان,जीनान,জিনান,ਚੀਨਾਨ,จี่หนาน,ཅི་ནན།,ကျီနန်မြို့,ጂናን,济南,济南市,済南,済南市,濟南,濟南市,지난 시",36.66833,116.99722,P,PPLA,CN,,25,3701,,,8352574,,32,Asia/Shanghai,2026-09-02,China,AS,China,0,0,0,0,981,47.154682,72.96196,55.116817,52.82044,34.314724,38.421505,39.06708,30.445297,36.43078,45.34111,40.87957,57.264442,63.15551,0.52981997
1805953,Jiaxing,Jiaxing,"Chia-hsing,Chia-hsing-hsien,Chia-hsing-hsien-ch'eng,Chia-hsing-hsien-ch’eng,Chiahsing-Fu,Czjasin,Dziasingas,Dzjasin,Ga-hing,Gia Hung,Gia Hưng,Gă-hĭng,JXS,Jiaxing,Ka-heng-chhi,Ka-heng-chhī,Ka-shing-fu,Kashing,Kashing-hsien,Tia-sing,jasing si,jia xing,jia xing shi,jyashng,jyshang,Ťia-sing,Ђасинг,Дзясин,Цзясин,Цзясін,جياشىڭ شەھىرى,جیاشنگ,جیشانگ,嘉兴,嘉兴市,嘉興,嘉興市,자싱 시",30.7522,120.75,P,PPLA2,CN,,02,3304,,,1180000,,8,Asia/Shanghai,2025-03-18,China,AS,China,0,0,0,0,730,46.189663,70.68077,58.366367,48.976208,43.763893,34.61962,33.296253,25.914246,39.392075,43.779854,35.64516,57.135006,63.66586,0.56298757
1805987,Jiaozuo,Jiaozuo,"Chiao-tso,Chiao-tso-chen,Chiao-tso-kung-k'uang-ch'u,Chiao-tso-kung-k’uang-ch’ü,Chiao-tso-shih,Chiau-chok-chhi,Chiau-chok-chhī,Cieu-cauk,Ciĕu-cáuk,Czjaoczo,Gjaoguo,Jiaozuo,Tiao-cuo,Tieu Tac,Tiêu Tác,Tsiaotso,Tszyaotszochzhen,jaojjwo si,jiao zuo,jiao zuo shi,jyawzww,zhyawzw,Ĝjaoĝuo,Ťiao-cuo,Ђаоцуо,Цзяоцзо,جیاوزوو,ژیاوزو,焦作,焦作市,자오쭤 시",35.23925,113.23914,P,PPLA2,CN,,09,4108,,,865413,,90,Asia/Shanghai,2025-05-15,China,AS,China,0,0,0,0,897,56.308815,77.52728,70.25923,56.989384,46.41764,43.73467,46.728752,36.904564,49.30954,50.191257,55.790447,56.92528,85.47192,0.610123
1806096,Jiaozhou,Jiaozhou,"Chiao,Chiao-hsien,Czjaochzhou,Jiaocheng,Jiaoxian,Jiaozhou,Kiaochow,Kiaohsien,Цзяочжоу",36.28389,120.00333,P,PPLA3,CN,,25,3702,,,619266,,10,Asia/Shanghai,2026-09-14,China,AS,China,0,0,0,0,963,35.898586,50.18978,42.64419,36.268818,29.272503,31.916668,30.144999,23.28495,28.321373,40.256943,24.73239,51.329998,43.312366,0.48836258
1806299,Jiangmen,Jiangmen,"Chiang-men,Chiang-men-ch'eng,Chiang-men-ch’eng,Chiang-men-shih,Czjanmehn',Czjanmen',Czjanmyn',Dziangmenas,Dzjanmun,Geng-muong,Giang Mon,Giang Môn,Gjanmen,Gĕ̤ng-muòng,Hsin-hui,Hsin-hui-hsien,Jiangmen,Jiāngmén,Kang-mng-chhi,Kang-mn̂g-chhī,Kong-mun-su,Kongmoon,Kongmoon City,Kongmun,Kông-mùn-sṳ,Pakhai,Sunwui,Tiang-men,Wom Moon,ZBD,jangmeon si,jiang men,jiang men shi,jyangmn,jyangmyn,zhyangmn,Đangmen,Ĝjanmen,Ťiang-men,Ђангмен,Дзянмън,Цзянмень,Цзянмынь,Цзянмэнь,جیانگمن,جیانگمین,ژیانگمن,江門,江門市,江门,江门市,장먼 시",22.58333,113.08333,P,PPLA2,CN,,30,4407,,,1795459,,11,Asia/Shanghai,2025-12-14,China,AS,China,0,0,0,0,504,36.226353,53.564655,45.51949,35.511295,39.122368,24.978899,14.954029,30.312635,21.138172,24.926945,38.347042,39.44431,66.9422,0.62923235
1806408,Yangjiang,Yangjiang,"Chiang-ch'eng-chen,Chiang-ch’eng-chen,Duong Giang,Dương Giang,Iong-gong,Iong-kang-chhi,Iòng-gŏng,Iông-kang-chhī,Janczjan,Jang-tiang,Jang-ťiang,Jiangcheng,Liang-yang,Yang-chiang,Yang-chiang-hsien,Yangjiang,Yeungkong,Yeungkong-hsien,Yong-kong-su,Yòng-kông-sṳ,yang jiang,yang jiang shi,yang jyang,yangjang si,yangzhyang,yngjyang,Јангђанг,Янцзян,یانگ جیانگ,یانگژیانگ,ینگجیانگ,阳江,阳江市,陽江,陽江市,양장 시",21.85563,111.96272,P,PPLA2,CN,,30,4417,,,1292987,,15,Asia/Shanghai,2021-10-14,China,AS,China,0,0,0,0,496,23.938358,35.749058,32.03646,26.330242,30.483332,16.127283,11.750556,18.886423,15.605239,16.324165,23.488441,22.028055,38.745434,0.42495096
1806445,Ji’an,Ji'an,"Chi-an,Chi-an-shih,Czian',JGS,Ji'an,Ji'an Shi,Ji’an,Ji’an Shi,Kian,Kian-hsien,Kianfu,Luling,ji an,ji an shi,Цзиань,吉安,吉安市",27.11716,114.97927,P,PPLA2,CN,,03,3608,,,538699,,72,Asia/Shanghai,2021-10-11,China,AS,China,0,0,0,0,625,30.478186,47.04126,39.8625,34.645428,39.11708,24.357119,17.683193,19.618952,15.913037,20.045,24.95497,30.6075,52.333874,0.4321922
1806466,Guangyuan,Guangyuan,"GYS,Guangjuen,Guangyuan,Guanujuan',Guong-nguong,Guōng-nguòng,Gǔangyúan,Jialing,Kong-goan-chhi,Kuan-yuan,Kuan-yüan,Kuang-juean,Kuang-jüan,Kuang-yuan,Kuang-yuan-hsien,Kuang-yüan,Kuang-yüan-hsien,Kwangyuan,Kwangyuanhsien,Kwangyüan,Kwangyüanhsien,Kóng-goân-chhī,Quang Nguyen,Quảng Nguyên,guang yuan,guang yuan shi,gwang-wian si,gwangywan,Гуангјуен,Гуанъюань,گوانگیوان,广元,广元市,広元市,廣元,광위안 시",32.44201,105.823,P,PPLA2,CN,,32,5108,,,516424,,525,Asia/Shanghai,2024-07-13,China,AS,China,0,0,0,0,791,24.21368,33.42782,31.302383,29.680513,32.133614,23.241535,21.545828,16.227821,15.7481165,13.058057,15.734546,28.002916,31.078901,0.36814603
1806488,Qionghai,Qionghai,"BAR,Ch'iung-hai,Ch'iung-tung,Ch'iung-tung-hsien,Chia-chi,Chia-chi-chen,Chia-chi-shih,Ch’iung-hai,Ch’iung-tung,Ch’iung-tung-hsien,Cjunkhaj,Jiaji,Jiaji Zhen,Kachek,Katchek,QHX,Qionghai,Qionghai Shi,chunghai si,jia ji,qiong hai,qiong hai shi,Цюнхай,嘉积,琼海,琼海市,瓊海,瓊海市,충하이 시",19.2425,110.46417,P,PPLA2,CN,,31,1797544,,,528238,,24,Asia/Shanghai,2026-09-14,China,AS,China,0,0,0,0,435,14.310468,22.886158,17.36637,17.854435,18.626251,8.910215,9.634861,10.747715,9.277555,8.862639,11.933332,17.508335,18.3293,0.31674373
1806508,Jiading,Jiading,"Chia-tang,Chia-ting,Chia-ting-hsien,Czjadin,Jiading,Jiadingzhen,Jiadingzhen Jiedao,Kiating,Kiating Ku,jia ding,jia ding zhen,jia ding zhen jie dao,Цзядин,嘉定,嘉定镇,嘉定镇街道",31.38575,121.24465,P,PPLA4,CN,,23,12324204,,,1886100,,9,Asia/Shanghai,2026-09-14,China,AS,China,0,0,2,2,748,83.156166,116.952705,96.76726,80.911156,74.01763,68.93253,76.2986,51.442204,79.44703,80.969864,66.48656,103.212776,103.81329,0.49782196
1806535,Huzhou,Huzhou,"HZC,Hu-chou,Hu-chou-shih,Huchow,Huchowfu,Huhinghsien,Huzhou,Huzhou City,Huzhou Shi,Khuchzhou,Wu-hsing,Wu-hsing-hsien,Wu-hsing-hsien-ch'eng,Wu-hsing-hsien-ch’eng,Wuhing,Wuxing,Wuxing Qu,hu zhou,hu zhou shi,wu xing,wu xing qu,Хучжоу,吴兴,吴兴区,湖州,湖州市",30.8703,120.0933,P,PPLA2,CN,,02,3305,,,1015937,,6,Asia/Shanghai,2026-09-14,China,AS,China,0,0,0,0,729,44.59702,70.29704,57.996735,45.647175,47.68375,36.762768,34.299442,23.99677,35.9461,41.186394,32.80524,48.703613,60.925804,0.5663958
1806602,Cixi,Cixi,"CXD,Cixi,Cixi City,Cixi Shi,Cysi,Hu-shan-chen,Hu-shan-so-ch'eng,Hu-shan-so-ch’eng,Hushan,Tz'u-ch'i,Tz'u-hsi,Tz’u-ch’i,Tz’u-hsi,Xushan,Xushan Jiedao,ci xi,ci xi shi,hu shan,hu shan jie dao,Цыси,慈溪,慈溪市,浒山,浒山街道",30.1764,121.2457,P,PPLA3,CN,,02,3302,,,1457510,,11,Asia/Shanghai,2026-09-14,China,AS,China,0,0,0,0,698,37.63253,64.702835,52.000893,46.73387,41.748333,32.128357,27.839167,18.194757,21.854702,28.37625,25.88683,44.46875,48.784813,0.46403053
1806776,Huizhou,Huizhou,"Chuej-cou,Chuej-čou,Fi-chu-su,Fi-chû-sṳ,HUZ,Hie-ciu,Hiê-ciŭ,Hue Chau,Hui-chiu-chhi,Hui-chou,Hui-chou-ch'eng,Hui-chou-chen,Hui-chou-ch’eng,Hui-yang,Huichou-fu,Huitsjou,Huizhou,Hujdzov,Hujdžov,Huệ Châu,Hùizhōu,Hūi-chiu-chhī,Khojchzhou,Khuehjchzhou,Khuejchzhou,Khuejdzou,Kuei-shan,Waichow,Waichowfu,Waiyeung,Weichow,Xuyjo shehiri,hu-ijeou si,hui zhou,hui zhou shi,hwyzhw,Хойчжоу,Хуейчжоу,Хуејџоу,Хуэйчжоу,هویژو,ہوئیژوؤ,ہوئیژوو,恵州,恵州市,惠州,惠州市,후이저우 시",23.11147,114.41523,P,PPLA2,CN,,30,4413,,,2900113,,25,Asia/Shanghai,2025-11-01,China,AS,China,0,0,0,0,529,29.546465,37.655643,32.73348,30.184406,37.577217,25.49489,19.231249,32.25753,24.863575,21.529306,28.03616,21.418335,43.28952,0.45906064
1807234,Huangshi,Huangshi,"Chuang-s,Chuang-š,HSD,Hoang Thach,Hoàng Thạch,Huan-shi,Huan-shih,Huang-shih,Huang-shih-shih,Huangshi,Huangshi Shi,Huangsi,Huangsji,Huangŝi,Huangši,Hwangshih,Khuangshi,Khuanshi,Khuanshu,Ng-chioh-chhi,N̂g-chio̍h-chhī,Shi hui yao,Shi-hu-yao,Shihhweiyao,Shihpao,Shikhoyya,Uong-sioh,Uòng-siŏh,huang shi,huang shi shi,hwangseu si,hwangshy,Хуангши,Хуанши,Хуаншъ,خۇئاڭشى شەھىرى,هوانگشی,ہوانگشی,黃石市,黄石,黄石市,황스 시",30.24706,115.04814,P,PPLA2,CN,,12,4202,,,688090,,22,Asia/Shanghai,2021-09-20,China,AS,China,0,0,0,0,713,48.01055,71.1586,61.27544,61.391926,55.91597,44.994755,42.080276,26.424866,33.60054,33.346523,32.389652,45.944443,68.41156,0.5310125
1807681,Huainan,Huainan,"Huainan,Khuajnan',huai nan shi,Хуайнань,淮南市",32.62639,116.99694,P,PPL,CN,,01,3404,,,3033528,,47,Asia/Shanghai,2026-09-14,China,AS,China,0,0,0,0,810,56.645103,95.05781,78.01131,63.905376,47.01278,50.51075,45.577637,26.742874,40.288574,42.07333,52.1039,65.02042,74.63655,0.54688805
1807689,Huaihua,Huaihua,"Chuaj-chua,HJJ,Hoai Hoa,Hoai-hoa-chhi,Hoài Hóa,Hoâi-hoà-chhī,Huai-hua,Huaihua,Huài-huá,Khuajkhua,Yu-shu-wan-chen,Yushuwan,Yü-shu-wan-chen,huai hua,huai hua shi,hwaihwa si,Хуайхуа,ہوایہوا,怀化市,懐化市,懷化,화이화 시",27.56337,110.00404,P,PPLA2,CN,,11,4312,,,552622,,236,Asia/Shanghai,2021-10-13,China,AS,China,0,0,0,0,631,28.426819,51.250546,33.374554,34.659275,40.32514,24.348791,16.746387,19.260752,14.780914,16.00014,20.459543,24.964586,44.924595,0.42963788
1807700,Huaibei,Huaibei,"Chuaj-pej,Hoai Bac,Hoai-pak-chhi,Hoài Bắc,Hoâi-pak-chhī,Hsu-kou,Hsü-kou,Huai-baek,Huai-pei,Huai-pei-shih,Huaibei,Huaibejus,Huaibėjus,Huajbej,Huaybey,Huài-báe̤k,Khuajbehj,Khuajbej,Sui-hsi-shih,huai bei,huai bei shi,hwaibei si,hwayby,Хуайбей,Хуайбэй,Хуајбеј,Հուայբեյ,هوایبی,ہوآئیبئی,ہوائیبوئی,淮北,淮北市,화이베이 시",33.97444,116.79167,P,PPLA2,CN,,01,3406,,,1113321,,51,Asia/Shanghai,2021-10-18,China,AS,China,0,0,0,0,844,55.351402,94.54986,73.6494,64.06277,44.781666,45.68992,41.400414,26.402018,39.799194,42.160137,48.61196,68.67139,75.42217,0.5602489
1808090,Hongkou,Hongkou,"Hongkew,Hongkou,Hung-k'ou,Hung-k'ou-ch'u,Hung-k’ou,Hung-k’ou-ch’ü,Khunkou,hong kou,Хункоу,虹口",31.25,121.48917,P,PPLA3,CN,,23,12324204,,,687500,,-3,Asia/Shanghai,2026-09-14,China,AS,China,1,1,2,2,749,53.08605,90.49555,72.3204,58.04342,52.08944,42.422714,38.884304,26.079706,49.05927,40.10861,31.096104,64.48389,73.26923,0.49040627
1808198,Heze,Heze,"Caozhou,Che-ce,HZA,Ha Trach,Ha-tek-chhi,He-tse,Heze,Ho-dek,Ho-tse,Ho-tse-shih,Hotseh,Hotseh-hsien,Hà Trạch,Hâ-te̍k-chhī,Hê-tse,Hò̤-dĕk,Khece,Khehczeh,Ko-tse,Ko-tse-hsien,Ts'ao-chou,Ts'aochow,Tsaochowfu,Ts’ao-chou,Ts’aochow,he ze,he ze shi,heojjeo si,hzh,ka ze shi,Хеце,Хэцзэ,هزه,ہازا,カ沢市,菏泽,菏泽市,菏澤,허쩌 시",35.23929,115.47358,P,PPLA2,CN,,25,3717,,,1346717,,53,Asia/Shanghai,2022-01-14,China,AS,China,0,0,0,0,899,48.562523,79.63736,63.17857,53.61088,36.01264,37.34516,37.60167,28.868282,31.477152,38.93542,45.0246,55.288754,76.331985,0.6225943
1808316,Heshan,Heshan,"Heshan,Heshan Qu,I-yang,I-yang-ch'eng,I-yang-ch’eng,I-yang-hsien,I-yang-shih,I-yeng,Ijan,Yiyang,Yiyang Shi,Yiyang-hsien,he shan,he shan qu,yi yang,yi yang shi,Иян,益阳,益阳市,赫山,赫山区",28.56938,112.34733,P,PPLA2,CN,,11,4309,,,1249807,,73,Asia/Shanghai,2024-12-12,China,AS,China,0,0,0,0,650,38.791893,65.79476,55.991364,43.276615,44.742085,30.61949,25.5082,24.52769,17.583605,24.506248,29.834005,35.376255,68.59946,0.539265
1808370,Hengyang,Hengyang,"Cheng-jang,Fen-yong-su,Fên-yòng-sṳ,HNY,Hanh Duong,Henan,Henchow,Heng-chou,Heng-iong,Heng-iong-chhi,Heng-nan,Heng-nan-hsien,Heng-yang-ch'eng,Heng-yang-ch’eng,Heng-yang-shih,Hengchow,Hengchowfu,Hengjang,Hengjangas,Hengyang,Hengyang-hsien,Hành Dương,Hèng-iòng,Hêng-iông-chhī,Khehnujan,Khengjang,Khunjan,Xengyang shehiri,Xéngyang shehiri,heng yang,heng yang shi,heong-yang si,hngyang,Хенгјанг,Хънян,Хэнъян,Հենան,هنگیانگ,ہینگیانگ,衡阳市,衡陽,衡陽市,헝양 시",26.88946,112.61888,P,PPL,CN,,11,4304,,,1075516,,66,Asia/Shanghai,2021-10-12,China,AS,China,0,0,0,0,619,37.60626,65.35524,47.623806,39.99624,50.36583,28.35511,21.458612,25.245028,18.555513,24.162224,28.135883,33.65667,68.66399,0.50138193
1808392,Hengshui,Hengshui,"Cheng-suej,Cheng-šuej,Hanh Thuy,Heng-chui-chhi,Heng-cui,Heng-shui-ch'eng-kuan,Heng-shui-ch’eng-kuan,Heng-shui-hsien,Hengshui,Hành Thủy,Hèng-cūi,Hêng-chúi-chhī,Khehnshuj,Khengshuej,Khenshuy,heng shui,heng shui shi,heongsu-i si,hngshwy,Хенгшуеј,Хэншуй,هنگشوی,ہینگشوئی,衡水,衡水市,헝수이 시",37.73908,115.68348,P,PPLA2,CN,,10,1311,,,522147,,22,Asia/Shanghai,2023-12-11,China,AS,China,0,0,0,0,1013,43.166916,60.986427,51.45401,46.04597,30.967358,32.978897,36.648327,29.845568,30.203093,36.56666,41.1336,50.46167,70.931854,0.5423159
1808722,Hefei,Hefei,"Che-fej,Chefei,HFE,Hak-bui,Hap-pui-chhi,Ha̍p-pûi-chhī,Hefei,Hefei Shi,Hefej,Hefejo,Hefejus,Hefey,Hefėjus,Heyfey,Ho-fei,Ho-fei-hsien,Ho-fei-shih,Hofej,Hop Phi,Hozfeiz,Hăk-bùi,Hợp Phì,Khefej,Khehfehj,Khufej,Lu-chou,Luchow,Luchowfu,Lunchow,haphai,he fei,he fei shi,hefe'i,heopei si,hephe'i,hexfey,heፌyi,hfyy,khfy,Χεφέι,Хефей,Хефеј,Хъфей,Хэфэй,Хөфэй,Հեյֆեյ,خفي,خېفېي شەھىر,هفئی,ہیفئی,ہیفیئی,ہے fy,ہے فی,हफै,हेफ़ेई,হেফেই,ਹੇਫੇਈ,เหอเฝย์,ሄፌይ,合肥,合肥市,허페이 시",31.86389,117.28083,P,PPLA,CN,,01,3401,,,9465881,,24,Asia/Shanghai,2026-08-26,China,AS,China,0,0,0,0,779,42.059925,71.53817,59.419643,45.415993,35.480698,38.36802,32.63389,22.860758,25.51277,30.854452,35.460484,48.092503,60.078358,0.58022153
1808770,Hebi,Hebi,"Che-pi,Hac Bich,Hao-pi,Hao-pi-chen,Hao-pi-chi,Hao-pi-shih,Hebi,Ho-pi,Ho-pi-shih,Hok-biah,Hok-piah-chhi,Hopitsi,Ho̍k-piah-chhī,Hŏk-biáh,Hạc Bích,Khebi,Khehbi,he bi,he bi shi,heobi si,Хеби,Хэби,ہئبی,鶴壁,鶴壁市,鹤壁,鹤壁市,허비 시",35.73231,114.28616,P,PPLA2,CN,,09,4106,,,634721,,84,Asia/Shanghai,2025-03-11,China,AS,China,0,0,0,0,921,49.821056,73.81101,62.908623,51.85766,34.94514,36.1832,39.30514,32.0789,35.787766,45.435284,48.586693,53.56277,83.81719,0.56717604
