gww_id,name,reservoir,country,iso3,lat,lon,capacity_mw,latest_month,area_km2,area_anomaly,area_anomaly_3mo,precip_12mo_anomaly,pred_gen_anomaly,pred_gen_anomaly_lo,pred_gen_anomaly_hi,pred_gen_anomaly_3mo,has_generation_truth,confidence,match_method
87576,Carlos RamÃ­rez Ulloa (El Caracol),,Mexico,MEX,17.9505,-99.9943,600.0,2026-05,28.03,-0.021,0.015,0.017,-0.092,-0.398,0.247,-0.077,False,short residence time (weak area signal),hydrolakes_pour
87582,Mossyrock,,USA,USA,46.5347,-122.4247,300.0,2026-05,40.38,0.013,0.028,-0.092,-0.055,-0.422,0.344,-0.085,True,carry-over storage (validated class),hydrolakes_pour
79624,Carter Hydro,Carter Lake,USA,USA,40.324167,-105.208889,2.6,2026-05,4.35,0.018,0.051,0.07,-0.114,-0.775,0.741,-0.068,True,short residence time (weak area signal),hydrolakes_pour
68648,Niangua,Lake Niangua,USA,USA,37.9385,-92.847701,3.0,2026-05,0.88,0.021,0.025,-0.063,-0.232,-1.07,0.611,-0.425,True,unknown residence time,gww_polygon
79687,HE Bajina Basta G1 - Bajina Basta Hydroelectric Power Plant Serbia,Lake Perucac,Serbia,SRB,43.964001,19.41,364.0,2026-05,3.92,-0.019,-0.013,0.124,0.113,-0.181,0.402,0.184,False,short residence time (weak area signal),hydrolakes_pour
87558,Outardes-3,Outardes 2,Canada,CAN,49.5576,-68.7256,1549.0,2026-05,31.85,-0.019,-0.045,0.585,0.396,-0.211,0.907,0.394,False,unknown residence time,gww_polygon
79673,Alcona,,USA,USA,44.561961,-83.804505,8.0,2026-05,3.75,-0.004,0.081,0.048,0.171,-0.374,0.517,0.049,True,short residence time (weak area signal),hydrolakes_pour
79607,Auglaize Hydro,,USA,USA,41.237206,-84.399756,5.0,2026-05,2.75,0.034,0.034,0.017,0.109,-0.585,0.639,-0.037,True,short residence time (weak area signal),hydrolakes_pour
81441,Imfout,,Morocco,MAR,32.72708333,-7.927083333,31.0,2026-05,2.39,-0.294,-0.152,0.366,0.1,-0.703,0.92,0.22,False,short residence time (weak area signal),hydrolakes_pour
87563,Bacurato,,Mexico,MEX,25.8537,-107.9021,92.0,2026-05,21.3,-0.136,-0.057,0.18,-0.083,-0.779,0.628,-0.106,False,carry-over storage (validated class),hydrolakes_pour
79672,Cougar,South Fork Mckenzie River,USA,USA,44.1307,-122.2439,26.0,2026-05,2.85,-0.2,-0.165,-0.13,-0.284,-0.6,-0.01,-0.266,True,short residence time (weak area signal),hydrolakes_pour
66357,BlÃ¥falli III H,Staffivatnet,Norway,NOR,59.874602,6.073856,100.0,2026-05,0.73,-0.131,-0.016,-0.053,-0.003,-0.38,0.287,-0.051,False,short residence time (weak area signal),gww_polygon
81475,Manitou Falls,,Canada,CAN,50.5837,-93.4554,73.0,2026-05,4.76,0.05,0.077,0.062,0.054,-0.35,0.422,0.09,False,short residence time (weak area signal),hydrolakes_pour
87579,MacKay,,Canada,CAN,47.2688,-84.4364,62.0,2026-05,34.01,0.037,0.067,0.337,0.399,-0.1,0.814,0.37,False,short residence time (weak area signal),hydrolakes_pour
86326,PENCH,,India,IND,21.4813,79.2086,160.0,2026-05,21.11,0.163,0.213,0.139,0.306,-0.344,0.815,0.305,False,short residence time (weak area signal),hydrolakes_pour
81498,Swan Lake,,USA,USA,55.615208,-131.356111,22.6,2026-05,5.95,0.031,-0.061,0.469,0.266,-0.185,0.717,0.331,True,short residence time (weak area signal),hydrolakes_pour
87578,Hackren,,Sweden,SWE,63.197917,13.50875,152.0,2026-05,28.06,-0.07,-0.009,-0.071,-0.099,-0.517,0.45,-0.053,False,carry-over storage (validated class),gww_polygon
86458,Wells,,Canada,CAN,46.4315,-83.3859,285.0,2026-05,19.08,0.022,0.023,0.257,0.386,-0.134,0.692,0.268,False,short residence time (weak area signal),hydrolakes_pour
68845,E B Campbell,Tobin,Canada,CAN,53.689,-103.3475,289.0,2026-05,0.72,0.066,0.15,0.111,0.098,-0.251,0.646,0.047,False,unknown residence time,gww_polygon
68723,Gumati I and II Hydroelectric Power Plants Georgia,,Georgia,GEO,42.3202,42.704,68.8,2026-05,1.14,0.047,0.016,0.147,0.231,-0.34,0.716,0.152,False,short residence time (weak area signal),hydrolakes_pour
86527,Petajaskoski / PetÃ¤jÃ¤skoski,,Finland,FIN,66.27222222,25.3375,169.0,2026-05,22.96,0.011,-0.019,0.266,0.095,-0.211,0.481,0.158,False,short residence time (weak area signal),hydrolakes_pour
86526,Mount Coffee,,Liberia,LBR,6.492032466,-10.66041667,88.0,2026-05,7.54,0.136,0.123,0.068,0.115,-0.391,0.679,0.138,False,short residence time (weak area signal),hydrolakes_pour
86523,Trebinje I Hydroelectric Power Plant Bosnia and Herzegovina,Bilecko Jezero,Bosnia and Herzegovina,BIH,42.7338,18.4971,180.0,2026-05,23.11,-0.052,0.036,0.205,0.194,-0.351,0.604,0.166,False,carry-over storage (validated class),gww_polygon
86489,SUBERNREKHA I&II,Getalsud Reservoir,India,IND,23.457,85.555,130.0,2026-05,22.7,0.164,0.201,0.374,0.293,-0.325,0.845,0.252,False,short residence time (weak area signal),hydrolakes_pour
79830,KrokstrÃ¶mmen Krokstrommen Hydroelectric Power Plant Sweden - Krokstrommen Hydroelectric Power Plant Sweden,,Sweden,SWE,62.04222222,14.89805556,113.0,2026-05,3.75,0.006,0.012,0.02,-0.053,-0.372,0.362,0.029,False,short residence time (weak area signal),hydrolakes_pour
81780,C W Tippy,,USA,USA,44.259135,-85.939565,20.1,2026-05,4.46,-0.006,-0.02,0.027,0.156,-0.389,0.561,0.059,True,short residence time (weak area signal),hydrolakes_pour
86520,Baath Hydroelectric Power Project Syria,,Syrian Arab Republic,SYR,35.8853,38.7472,75.0,2026-05,20.35,-0.028,0.001,0.488,0.826,-0.235,1.712,0.571,False,unknown residence time,gww_polygon
81787,Luichart,,United Kingdom,GBR,57.57444444,-4.68638889,34.0,2026-05,6.24,0.047,0.015,0.099,0.142,-0.243,0.478,0.114,False,short residence time (weak area signal),hydrolakes_pour
81139,Eastman Falls,,USA,USA,43.447219,-71.6579,10.6,2026-05,2.09,0.145,0.361,-0.128,0.237,-0.436,0.774,0.256,True,short residence time (weak area signal),hydrolakes_pour
79845,Miatlinskaya HPP,,Russia,RUS,43.0672,46.83,264.0,2026-05,2.49,-0.115,-0.108,0.306,0.201,-0.282,0.7,0.108,False,unknown residence time,gww_polygon
87494,Kremenchug,Kremenchuk Reservoir,Ukraine,UKR,49.0748,33.2531,625.0,2026-05,38.24,-0.032,0.033,0.002,-0.091,-0.33,0.24,0.032,False,short residence time (weak area signal),hydrolakes_pour
81131,Weston Hydro,Weston,USA,USA,44.763875,-69.71828,12.0,2026-05,3.63,0.067,0.127,-0.102,0.029,-0.345,0.381,-0.015,True,short residence time (weak area signal),hydrolakes_pour
87644,Jing Hong,景洪水库,China,CHN,22.05,100.77,1500.0,2026-05,27.17,0.114,0.11,0.117,0.095,-0.281,0.594,0.06,False,unknown residence time,gww_polygon
86533,Ahai,阿海水库,China,CHN,27.3488,100.5061,4750.0,2026-05,15.95,0.269,0.328,-0.033,0.291,-0.245,0.932,0.281,False,unknown residence time,gww_polygon
81132,Monteynard MONTEYNARD - Monteyard-Avigonnet Hydroelectric Power Station France,,France,FRA,44.96118,5.68874,366.0,2026-05,4.93,0.102,0.009,-0.037,-0.059,-0.464,0.371,0.05,False,short residence time (weak area signal),hydrolakes_pour
90489,Kiev,Kiev Reservoir,Ukraine,UKR,50.5883,30.5118,440.0,2026-05,630.01,0.024,-0.022,-0.004,-0.142,-0.399,0.173,-0.051,False,short residence time (weak area signal),hydrolakes_pour
66698,Boundary,Boundry Reservoir,USA,USA,48.987111,-117.347847,1159.7,2026-05,0.94,-0.025,0.022,-0.012,0.006,-0.384,0.343,0.031,True,short residence time (weak area signal),hydrolakes_pour
81791,Kootenay Canal,,Canada,CAN,49.4533,-117.5179,884.0,2026-05,5.03,0.008,-0.041,0.053,0.06,-0.376,0.399,0.091,False,unknown residence time,gww_polygon
91611,Kainji,Kainji Reservoir,Nigeria,NGA,9.865293014,4.613873653,520.0,2026-05,915.16,-0.05,-0.005,0.158,0.196,-0.418,0.702,0.122,False,carry-over storage (validated class),hydrolakes_pour
79868,O'Shaughnessy Hydro,,USA,USA,40.153328,-83.126719,5.2,2026-05,3.51,0.056,0.057,0.024,0.12,-0.586,0.754,0.021,True,short residence time (weak area signal),hydrolakes_pour
62555,Chicopee Hydroelectric Station,Chicopee River Reservoir,USA,USA,42.159595,-72.58279,2.4,2026-05,0.31,0.03,0.496,-0.122,-0.12,-1.128,0.65,-0.207,True,unknown residence time,gww_polygon
79663,Bellows Falls,,USA,USA,43.1375,-72.4464,40.8,2026-05,2.97,0.031,0.111,-0.113,0.016,-0.341,0.418,-0.007,True,short residence time (weak area signal),hydrolakes_pour
87607,Laohushao,,China,CHN,40.9022,125.9744,390.0,2026-05,32.72,-0.011,0.018,0.176,0.123,-0.24,0.49,0.193,False,short residence time (weak area signal),hydrolakes_pour
81779,Aigle AIGLE 6 - L'Aigle Hydroelectric Generating Station France,,France,FRA,45.24373,2.22483,360.0,2026-05,4.06,-0.118,-0.069,-0.056,-0.171,-0.528,0.197,0.014,False,short residence time (weak area signal),hydrolakes_pour
81183,Portal,Huntington Lake 1,USA,USA,37.257045,-119.158936,10.8,2026-05,5.5,0.058,0.177,0.006,-0.238,-0.765,0.365,-0.041,True,unknown residence time,gww_polygon
79504,Narrows 2,Harry L. Englebright Lake,USA,USA,39.238996,-121.270409,56.9,2026-05,2.69,0.013,0.026,-0.009,-0.233,-0.652,0.212,-0.107,True,short residence time (weak area signal),hydrolakes_pour
81741,Butt Valley,,USA,USA,40.175656,-121.190663,40.0,2026-05,6.04,0.007,-0.008,-0.064,-0.222,-0.677,0.255,-0.114,True,unknown residence time,gww_polygon
79536,Lawrence Hydroelectric Associates,Great Stone,USA,USA,42.6994,-71.1653,16.3,2026-05,2.74,0.071,0.037,-0.129,-0.046,-0.324,0.35,-0.039,True,short residence time (weak area signal),hydrolakes_pour
81154,Villerest Hydroelectric Power Station France - Villerest Hydroelectric Power Station France,,France,FRA,45.9869,4.04938,58.0,2026-05,4.46,0.022,0.006,-0.04,-0.184,-0.556,0.208,-0.004,False,short residence time (weak area signal),hydrolakes_pour
87517,Canyon,,USA,USA,29.87056,-98.194733,6.0,2026-05,23.29,-0.219,-0.222,0.073,-0.476,-1.25,0.466,-0.53,True,carry-over storage (validated class),hydrolakes_pour
90289,Sam Rayburn Dam,Sam Rayburn Reservoir,USA,USA,31.060893,-94.1062,52.0,2026-05,354.75,-0.131,-0.131,-0.306,-0.72,-1.454,0.021,-0.777,True,carry-over storage (validated class),hydrolakes_pour
86219,Chute-Ã -la-Savane,,Canada,CAN,48.7536,-71.8395,258.0,2026-05,18.36,0.029,-0.057,0.496,0.446,-0.053,0.802,0.478,False,short residence time (weak area signal),hydrolakes_pour
79804,Yunnan Puxiqiao,三江口水库,China,CHN,23.15,101.61,289.0,2026-05,2.73,0.165,0.111,0.243,0.109,-0.337,0.742,0.116,False,unknown residence time,gww_polygon
86517,Holter,,USA,USA,46.9915,-112.0047,95.9,2026-05,19.51,0.021,0.003,0.019,0.063,-0.253,0.401,0.045,True,short residence time (weak area signal),hydrolakes_pour
85808,Paunglaung,Lower Paunglaung Reservoir,Myanmar,MMR,19.78,96.333,280.0,2026-06,13.8,0.061,0.14,0.282,0.396,-0.286,1.188,0.326,False,unknown residence time,gww_polygon
88832,MAITHON,Maithon Reservoir,India,IND,23.7872,86.8284,63.2,2026-06,40.6,-0.018,0.078,0.188,0.22,-0.511,0.878,0.289,False,carry-over storage (validated class),hydrolakes_pour
90182,Sirikit,Sirikit,Thailand,THA,17.7634,100.5636,500.0,2026-06,202.13,-0.007,0.035,0.238,0.29,-0.369,0.87,0.28,False,carry-over storage (validated class),hydrolakes_pour
66977,VARAHI,,India,IND,13.6576,74.9484,460.0,2026-06,0.71,-0.009,0.129,0.098,0.05,-0.586,0.522,-0.007,False,unknown residence time,gww_polygon
89645,ALMATTI DAM,,India,IND,16.33,75.8863,290.0,2026-06,108.92,-0.255,-0.119,0.186,-0.008,-0.512,0.566,0.139,False,carry-over storage (validated class),hydrolakes_pour
90027,Jebba,,Nigeria,NGA,9.140309676,4.788856991,578.4,2026-06,268.96,-0.002,-0.032,0.139,0.059,-0.403,0.572,0.138,False,short residence time (weak area signal),hydrolakes_pour
84708,Nan Mang 3,,Laos,LAO,18.34972222,102.7652778,40.0,2026-06,5.2,-0.222,-0.152,0.227,0.192,-0.603,0.685,0.192,False,unknown residence time,gww_polygon
89609,BARGI,,India,IND,22.9417,79.925,90.0,2026-06,103.99,-0.259,-0.127,0.164,0.047,-0.611,0.622,0.145,False,carry-over storage (validated class),hydrolakes_pour
87407,Buon Tua Srah,Buon Tua Srah,Vietnam,VNM,12.2852,108.0383,86.0,2026-06,21.06,0.26,0.284,0.039,0.237,-0.526,0.746,0.311,False,unknown residence time,gww_polygon
83128,SHOLAYAR,,India,IND,10.3046,76.7305,54.0,2026-06,3.47,-0.261,-0.179,0.033,-0.057,-0.744,0.492,-0.053,False,carry-over storage (validated class),hydrolakes_pour
87746,PleiKrong,Plei Krong,Vietnam,VNM,14.4084,107.863,100.0,2026-06,19.78,-0.242,-0.045,0.091,0.078,-0.597,0.698,0.124,False,unknown residence time,gww_polygon
90215,RENGALI,,India,IND,21.2759,85.0355,250.0,2026-06,127.12,-0.18,-0.098,0.149,0.058,-0.524,0.59,0.143,False,short residence time (weak area signal),hydrolakes_pour
84027,Chulabhorn,,Thailand,THA,16.5362,101.65,40.0,2026-06,5.75,0.076,0.041,0.198,0.179,-0.479,0.948,0.149,False,carry-over storage (validated class),hydrolakes_pour
87979,Se San 4,Sesan 4A,Vietnam,VNM,13.9678,107.4953,360.0,2026-06,37.54,0.192,0.284,0.088,0.329,-0.371,0.794,0.328,False,unknown residence time,gww_polygon
87932,Mone,Monechaung Reservoir,Myanmar,MMR,20.47805556,94.26027778,75.0,2026-06,17.33,-0.189,-0.217,0.078,-0.02,-0.654,0.501,0.079,False,unknown residence time,gww_polygon
88673,Garafiri,,Guinea,GIN,10.53161888,-12.66421445,75.0,2026-06,43.26,-0.154,-0.124,0.104,0.096,-0.601,0.564,0.066,False,carry-over storage (validated class),hydrolakes_pour
70908,Potato Rapids,,USA,USA,45.1136,-87.7586,1.3,2026-07,0.74,0.075,0.089,0.154,0.164,-0.314,0.76,0.23,True,short residence time (weak area signal),hydrolakes_pour
89461,Manuel Piar (Tocoma) Hydroelectric Power Plant Venezuela,Caruachi Reservoir,Venezuela,VEN,7.8997,-63.0322,4726.0,2026-07,177.95,0.159,0.143,-0.019,-0.027,-0.335,0.663,0.004,False,unknown residence time,gww_polygon
90066,Shiroro,,Nigeria,NGA,9.972595783,6.835737551,600.0,2026-07,141.33,-0.14,-0.083,-0.262,-0.365,-0.765,0.131,-0.328,False,carry-over storage (validated class),hydrolakes_pour
90628,DR. GABRIEL TERRA,Negro Reservoir,Uruguay,URY,-32.8319,-56.4221,152.0,2026-07,721.59,-0.064,0.021,-0.476,-0.483,-0.942,0.036,-0.419,False,carry-over storage (validated class),hydrolakes_pour
82868,Devils Gate,Barrington,Australia,AUS,-41.3505,146.2632,60.0,2026-07,7.49,0.029,0.022,-0.082,-0.163,-0.639,0.31,-0.199,False,short residence time (weak area signal),hydrolakes_pour
66948,Ada Dam,,USA,USA,42.950642,-85.485944,1.4,2026-07,0.69,-0.002,0.054,-0.035,-0.25,-0.752,0.305,-0.247,True,unknown residence time,gww_polygon
81345,Canicada Canicada - Canicada Hydroelectric Power Plant Portugal,Albufeira da Canicada,Portugal,PRT,41.653,-8.231,62.0,2026-07,4.63,0.042,0.037,0.143,0.091,-0.487,0.663,0.233,False,short residence time (weak area signal),hydrolakes_pour
84440,Great Falls,Lac du Bonnet Reservoir,Canada,CAN,50.4616,-96.0095,185.0,2026-07,10.15,-0.007,-0.103,0.122,-0.013,-0.325,0.302,0.04,False,short residence time (weak area signal),gww_polygon
78696,Austin,Red Bud Isle,USA,USA,30.293424,-97.784408,18.0,2026-07,2.5,0.003,0.01,0.076,0.166,-0.702,1.212,-0.016,True,short residence time (weak area signal),gww_polygon
89564,Flaming Gorge,Flaming Gorge,USA,USA,40.914646,-109.421662,151.8,2026-07,117.5,-0.066,-0.028,0.116,-0.089,-0.383,0.365,-0.044,True,carry-over storage (validated class),hydrolakes_pour
78737,Venda Nova,,Portugal,PRT,41.6794,-7.9823,90.0,2026-07,2.98,0.007,-0.003,0.143,0.057,-0.362,0.576,0.2,False,short residence time (weak area signal),hydrolakes_pour
87501,ARROYITO,Arroyito,Argentina,ARG,-39.1009,-68.5982,128.0,2026-07,38.03,0.001,0.013,0.138,0.093,-0.245,0.775,0.036,False,short residence time (weak area signal),hydrolakes_pour
81133,Tha Thung,,Thailand,THA,14.2336,99.2359,36.0,2026-07,3.41,-0.096,-0.102,0.17,0.141,-0.634,0.719,0.075,False,short residence time (weak area signal),hydrolakes_pour
82131,SALTO GRANDE (SP),,BRA,BRA,-22.90194444,-49.99888889,73.8,2026-07,5.8,0.016,0.015,-0.035,-0.087,-0.529,0.546,-0.151,True,short residence time (weak area signal),hydrolakes_pour
87812,Hunanzhen,,China,CHN,28.69,118.84,270.0,2026-07,29.78,-0.108,-0.057,-0.159,-0.512,-0.891,0.051,-0.456,False,carry-over storage (validated class),hydrolakes_pour
90065,THEODOMIRO CARNEIRO SANTIAGO (EMBORCAÇÃO),,BRA,BRA,-18.45111111,-47.98194444,1192.0,2026-07,284.25,0.051,0.042,0.077,-0.031,-0.391,0.717,0.007,True,carry-over storage (validated class),hydrolakes_pour
87907,Gilgel Gibe I,Gilgel Gibe I Reservoir,Ethiopia,ETH,7.8349,37.3236,184.0,2026-07,28.87,-0.168,-0.059,0.031,-0.02,-0.501,0.439,-0.033,False,unknown residence time,gww_polygon
82929,Cooke,Five Channels Dam Pond,USA,USA,44.472624,-83.571947,15.0,2026-07,6.36,0.007,0.013,0.05,0.062,-0.352,0.445,0.118,True,short residence time (weak area signal),gww_polygon
89328,Post Falls,Coeur d'Alene Lake,USA,USA,47.703333,-116.953889,14.5,2026-07,127.14,0.003,0.002,0.066,-0.072,-0.352,0.245,0.029,True,short residence time (weak area signal),hydrolakes_pour
89312,CANA BRAVA,,BRA,BRA,-13.40416667,-48.1425,450.0,2026-07,108.02,0.062,0.06,0.063,-0.018,-0.443,0.491,0.03,True,short residence time (weak area signal),hydrolakes_pour
90312,MARIMBONDO,,BRA,BRA,-20.30388889,-49.19277778,1760.0,2026-07,327.93,0.021,0.044,-0.042,-0.022,-0.39,0.409,-0.053,True,short residence time (weak area signal),hydrolakes_pour
87824,PANTABANGAN-MASIWAY,,Philippines,PHL,15.8107,121.109,132.0,2026-07,22.57,-0.239,-0.185,0.002,-0.202,-0.874,0.359,-0.105,False,carry-over storage (validated class),hydrolakes_pour
78949,Webber,,USA,USA,42.9528,-84.9025,4.3,2026-07,2.24,-0.038,0.043,-0.033,-0.028,-0.53,0.347,0.02,True,short residence time (weak area signal),hydrolakes_pour
89301,Manapouri,Manapouri,New Zealand,NZL,-45.5214,167.2778,800.0,2026-07,146.07,0.03,0.008,-0.004,0.029,-0.209,0.334,-0.017,False,unknown residence time,gww_polygon
90555,Kentucky Dam,Kentucky,USA,USA,37.0131,-88.2692,218.6,2026-07,493.2,0.008,-0.002,-0.119,-0.03,-0.328,0.39,-0.17,True,short residence time (weak area signal),hydrolakes_pour
87826,Alfredo ElÃ­as Ayub (La Yesca),Presa El Cajón,Mexico,MEX,21.1979,-104.1047,1500.0,2026-07,31.56,0.119,0.174,-0.099,0.099,-0.349,0.539,0.127,False,unknown residence time,gww_polygon
79812,Se San 3,Sesan 3A Reservoir,Vietnam,VNM,14.2152,107.7222,260.0,2026-07,3.35,0.008,0.058,0.077,0.043,-0.464,0.709,0.041,False,unknown residence time,gww_polygon
87516,Rapide-2,,Canada,CAN,47.9336,-78.5761,67.0,2026-07,26.36,-0.013,-0.035,0.133,0.125,-0.194,0.435,0.198,False,short residence time (weak area signal),hydrolakes_pour
87505,Ross,Tenmile Island,USA,USA,48.732577,-121.06788,450.0,2026-07,40.37,0.017,0.053,0.033,-0.004,-0.375,0.405,0.042,True,carry-over storage (validated class),gww_polygon
86230,Abiquiu Dam,Abiquiu Reservoir,USA,USA,36.239886,-106.423043,15.6,2026-07,12.11,-0.044,-0.034,0.002,-0.114,-0.558,0.399,-0.136,True,carry-over storage (validated class),hydrolakes_pour
84323,Kozjak Hydroelectric Power Plant Macedonia - Kozjak Hydroelectric Power Plant Macedonia,Kozjak,North Macedonia,MKD,41.8792,21.1921,80.0,2026-07,10.23,0.039,0.055,0.343,0.22,-0.322,0.605,0.269,False,carry-over storage (validated class),hydrolakes_pour
81826,QUEBRA QUEIXO,,BRA,BRA,-26.66777778,-52.55472222,121.5,2026-07,5.44,0.102,0.043,0.108,0.002,-0.389,0.735,-0.084,True,short residence time (weak area signal),hydrolakes_pour
84359,Frykfors Fryken,,Sweden,SWE,59.54375,13.299583,47.0,2026-07,12.26,0.01,0.014,0.214,0.068,-0.244,0.503,0.178,False,short residence time (weak area signal),hydrolakes_pour
86232,Nacimiento Hydro Project,,USA,USA,35.798576,-120.883331,4.4,2026-07,14.18,0.091,0.124,-0.006,0.013,-0.613,0.754,-0.034,True,carry-over storage (validated class),hydrolakes_pour
72345,PHP 2,Bull Run Reservoir,USA,USA,45.448977,-122.151257,11.8,2026-07,1.36,0.021,-0.005,-0.08,-0.126,-0.607,0.333,-0.11,True,short residence time (weak area signal),hydrolakes_pour
86238,Srok Phu Mieng,Hồ Srok Phu Miêng,Vietnam,VNM,11.7689,106.7564,51.0,2026-07,10.5,-0.151,-0.055,0.096,0.092,-0.536,0.625,0.007,False,unknown residence time,gww_polygon
87697,Can Don,Hồ Cần Đơn,Vietnam,VNM,11.9689,106.8435,77.0,2026-07,22.84,0.098,0.145,0.096,0.235,-0.398,0.898,0.166,False,unknown residence time,gww_polygon
79294,Cethana,Cethana,Australia,AUS,-41.4787,146.1349,117.0,2026-07,4.0,0.024,0.026,-0.082,-0.187,-0.55,0.173,-0.207,False,short residence time (weak area signal),hydrolakes_pour
89900,CASA DE PIEDRA,,Argentina,ARG,-38.2143,-67.1908,60.0,2026-07,249.88,0.198,0.188,-0.012,0.094,-0.412,0.885,0.157,False,carry-over storage (validated class),hydrolakes_pour
81836,Rapides-des-Quinze,,Canada,CAN,47.5906,-79.2944,103.0,2026-07,4.44,0.018,0.005,0.182,0.212,-0.114,0.462,0.288,False,short residence time (weak area signal),hydrolakes_pour
89861,PARAIBUNA,Paraibuna,BRA,BRA,-23.41,-45.60055556,87.0,2026-07,125.34,-0.039,-0.026,-0.114,-0.194,-0.821,0.395,-0.217,True,unknown residence time,gww_polygon
84373,Kamburu,,Kenya,KEN,-0.8071340459,37.68125,94.2,2026-07,10.25,0.091,-0.009,0.18,0.165,-0.597,0.97,0.337,False,short residence time (weak area signal),hydrolakes_pour
87720,COLBUN,Colbun,Chile,CHL,-35.6853,-71.3699,474.0,2026-07,32.06,-0.067,-0.077,0.088,-0.037,-0.358,0.41,-0.171,False,short residence time (weak area signal),hydrolakes_pour
90551,Lagdo,Lagdo Reservoir,Cameroon,CMR,9.0594,13.6882,80.0,2026-07,399.64,-0.085,-0.16,0.059,-0.165,-0.754,0.559,-0.104,False,carry-over storage (validated class),hydrolakes_pour
90277,Srinagarind,,Thailand,THA,14.407,99.1291,720.0,2026-07,340.87,0.045,0.029,0.17,0.299,-0.328,1.007,0.203,False,carry-over storage (validated class),gww_polygon
84250,La Tuque,,Canada,CAN,47.4446,-72.7987,564.0,2026-07,8.84,-0.023,-0.001,0.067,0.081,-0.279,0.435,0.111,False,short residence time (weak area signal),hydrolakes_pour
87683,Bastusel Bastusel G1 - Bastusel Hydroelectric Power Plant Sweden,Bastuselet,Sweden,SWE,65.403606,18.673154,100.0,2026-07,36.89,-0.001,0.04,0.146,0.132,-0.198,0.491,0.133,False,unknown residence time,gww_polygon
87599,Shuifumiao,,China,CHN,27.68,112.23,30.0,2026-07,31.6,0.018,0.031,0.002,-0.115,-0.8,0.76,0.05,False,short residence time (weak area signal),hydrolakes_pour
87665,Ricobayo RICOBA II1 - Ricobayo Hydroelectric Power Plant Spain,,Spain,ESP,41.5260254,-5.9845018,326.6,2026-07,30.57,0.11,0.159,0.105,0.072,-0.29,0.506,0.215,False,short residence time (weak area signal),hydrolakes_pour
71750,PHP 1,Bull Run Reservoir,USA,USA,45.481708,-122.083188,23.7,2026-07,1.32,-0.009,-0.013,-0.08,-0.11,-0.561,0.254,-0.101,True,short residence time (weak area signal),hydrolakes_pour
84267,Pine View Dam,Pineview,USA,USA,41.254331,-111.848525,1.8,2026-07,7.81,-0.227,-0.041,0.13,-0.138,-0.767,0.551,-0.041,True,carry-over storage (validated class),hydrolakes_pour
89951,LIGANAMAKKI,Linganamakki,India,IND,14.1704,74.8388,55.0,2026-07,104.25,-0.274,-0.206,-0.035,-0.161,-0.884,0.409,-0.022,False,carry-over storage (validated class),hydrolakes_pour
71912,Walters,,USA,USA,35.6946,-83.0503,108.0,2026-07,0.89,-0.038,-0.017,-0.123,-0.051,-0.314,0.343,-0.119,True,short residence time (weak area signal),hydrolakes_pour
89941,Gordon,Gordon,Australia,AUS,-42.7405,145.9828,432.0,2026-07,232.23,0.089,0.116,-0.008,0.092,-0.422,0.6,0.114,False,carry-over storage (validated class),hydrolakes_pour
83763,Untra,,Sweden,SWE,60.43888889,17.34,42.0,2026-07,8.76,-0.0,-0.011,0.115,0.026,-0.265,0.372,0.051,False,unknown residence time,gww_polygon
89912,SALTO SANTIAGO,,BRA,BRA,-25.62777778,-52.60805556,1420.0,2026-07,177.76,-0.023,-0.053,0.052,-0.126,-0.416,0.489,-0.147,True,short residence time (weak area signal),hydrolakes_pour
89923,PASSO REAL,Real,BRA,BRA,-29.01527778,-53.18722222,158.0,2026-07,180.74,-0.045,-0.036,-0.019,-0.241,-0.821,0.398,-0.232,True,carry-over storage (validated class),hydrolakes_pour
87676,Shuangpai,,China,CHN,25.95,111.68,150.0,2026-07,25.05,0.01,-0.027,0.052,0.05,-0.425,0.733,-0.069,False,short residence time (weak area signal),hydrolakes_pour
